自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
日産,ステージア,WGNC34,1996/09～1998/08,RB25DET,AT,ビスカス,,2WAY,100320,,298467,LSD-270-FT2-qq-e-f1-4646,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ステージア,WGNC34,1996/09～1998/08,RB25DET,AT,ビスカス,,2WAY,100320,,298481,LSD-270-LT2-qq-e-f1-4653,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,1.5WAY,105600,,297805,LSD-169-LT15-qq-e-f1-4611,4996338006479,LSD 169 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,120000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,1WAY,105600,,296285,LSD-169-FT-qq-e-f1-2494,4996338006431,LSD 169 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,120000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,2WAY,105600,,296287,LSD-169-FT2-qq-e-f1-929,4996338006448,LSD 169 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,2WAY,105600,,296292,LSD-169-LT2-qq-e-f1-5326,4996338006486,LSD 169 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,1.5WAY,100320,,301509,LSD-270-LT15-qq-e-f1-4648,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,1WAY,100320,,298460,LSD-270-FT-qq-e-f1-3093,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,2WAY,100320,,297475,LSD-270-LT2-qq-e-f1-4184,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,2WAY,100320,,301972,LSD-270-FT2-qq-e-f1-2338,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,1.5WAY,100320,,296961,LSD-264-LT15-qq-e-f1-3729,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,1WAY,100320,,301478,LSD-264-FT-qq-e-f1-300,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,2WAY,100320,,299946,LSD-264-FT2-qq-e-f1-2329,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,2WAY,100320,,299959,LSD-264-LT2-qq-e-f1-2335,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,1.5WAY,105600,,299925,LSD-253-LT15-qq-e-f1-3243,4996338005236,LSD 253 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,120000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,1WAY,105600,,299432,LSD-253-FT-qq-e-f1-3028,4996338005199,LSD 253 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,120000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,2WAY,105600,,297943,LSD-253-FT2-qq-e-f1-5098,4996338005205,LSD 253 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,2WAY,105600,,299447,LSD-253-LT2-qq-e-f1-5101,4996338005243,LSD 253 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,1.5WAY,100320,,297964,LSD-263-LT15-qq-e-f1-4641,4996338102836,LSD 263 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,1WAY,100320,,300432,LSD-263-FT-qq-e-f1-3551,4996338102751,LSD 263 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,2WAY,100320,,298920,LSD-263-LT2-qq-e-f1-1379,4996338102843,LSD 263 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,2WAY,100320,,300434,LSD-263-FT2-qq-e-f1-1847,4996338102768,LSD 263 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,1.5WAY,105600,,300930,LSD-252-LT15-qq-e-f1-426,4996338005151,LSD 252 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,1WAY,105600,,298393,LSD-252-FT-qq-e-f1-2149,4996338005113,LSD 252 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,2WAY,105600,,296431,LSD-252-FT2-qq-e-f1-2787,4996338005120,LSD 252 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,2WAY,105600,,299426,LSD-252-LT2-qq-e-f1-1373,4996338005168,LSD 252 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,1.5WAY,105600,,297415,LSD-251-LT15-qq-e-f1-1371,4996338005076,LSD 251 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,1WAY,105600,,300406,LSD-251-FT-qq-e-f1-3530,4996338005038,LSD 251 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,2WAY,105600,,297406,LSD-251-FT2-qq-e-f1-424,4996338005045,LSD 251 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,2WAY,105600,,298387,LSD-251-LT2-qq-e-f1-1837,4996338005083,LSD 251 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,1.5WAY,105600,,296433,LSD-252-LT15-qq-e-f1-427,4996338005151,LSD 252 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,1WAY,105600,,297928,LSD-252-FT-qq-e-f1-3539,4996338005113,LSD 252 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,2WAY,105600,,298394,LSD-252-FT2-qq-e-f1-1838,4996338005120,LSD 252 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,2WAY,105600,,299427,LSD-252-LT2-qq-e-f1-3238,4996338005168,LSD 252 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,1.5WAY,105600,,298386,LSD-251-LT15-qq-e-f1-4635,4996338005076,LSD 251 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,1WAY,105600,,301434,LSD-251-FT-qq-e-f1-244,4996338005038,LSD 251 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,2WAY,105600,,297407,LSD-251-FT2-qq-e-f1-4633,4996338005045,LSD 251 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,2WAY,105600,,300413,LSD-251-LT2-qq-e-f1-4636,4996338005083,LSD 251 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,120000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,1.5WAY,100320,,296480,LSD-264-LT15-qq-e-f1-3251,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,1WAY,100320,,301479,LSD-264-FT-qq-e-f1-4968,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,2WAY,100320,,298433,LSD-264-FT2-qq-e-f1-2330,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,2WAY,100320,,298447,LSD-264-LT2-qq-e-f1-3254,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,1.5WAY,100320,,298917,LSD-263-LT15-qq-e-f1-1377,4996338102836,LSD 263 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,1WAY,100320,,296939,LSD-263-FT-qq-e-f1-4949,4996338102751,LSD 263 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,2WAY,100320,,299463,LSD-263-LT2-qq-e-f1-3246,4996338102843,LSD 263 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,2WAY,100320,,300436,LSD-263-FT2-qq-e-f1-5103,4996338102768,LSD 263 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,1.5WAY,100320,,297476,LSD-271-LT15-qq-e-f1-450,4996338103215,LSD 271 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,1WAY,100320,,298000,LSD-271-FT-qq-e-f1-5013,4996338103130,LSD 271 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,2WAY,100320,,296502,LSD-271-FT2-qq-e-f1-4656,4996338103147,LSD 271 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,2WAY,100320,,301992,LSD-271-LT2-qq-e-f1-4662,4996338103222,LSD 271 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,1.5WAY,100320,,302149,LSD-270-LT15-qq-e-f1-5117,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,1WAY,100320,,301501,LSD-270-FT-qq-e-f1-1724,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,2WAY,100320,,296485,LSD-270-FT2-qq-e-f1-3255,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,2WAY,100320,,298959,LSD-270-LT2-qq-e-f1-1858,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC33/HCC33,1988/07～1993/01,RB20DE/RB20DET,MT/AT,ビスカス,,1.5WAY,100320,,301488,LSD-264-LT15-qq-e-f1-5106,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC33/HCC33,1988/07～1993/01,RB20DE/RB20DET,MT/AT,ビスカス,,1WAY,100320,,302133,LSD-264-FT-qq-e-f1-3070,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC33/HCC33,1988/07～1993/01,RB20DE/RB20DET,MT/AT,ビスカス,,2WAY,100320,,296481,LSD-264-LT2-qq-e-f1-2336,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC33/HCC33,1988/07～1993/01,RB20DE/RB20DET,MT/AT,ビスカス,,2WAY,100320,,298434,LSD-264-FT2-qq-e-f1-4644,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC34/GC34,1996/12～1997/06,RB20DE/RB25DE/RB25DET,AT,ビスカス,,1.5WAY,100320,,297472,LSD-270-LT15-qq-e-f1-445,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC34/GC34,1996/12～1997/06,RB20DE/RB25DE/RB25DET,AT,ビスカス,,1WAY,100320,,300974,LSD-270-FT-qq-e-f1-327,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC34/GC34,1996/12～1997/06,RB20DE/RB25DE/RB25DET,AT,ビスカス,,2WAY,100320,,299978,LSD-270-FT2-qq-e-f1-1852,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,ローレル,HC34/GC34,1996/12～1997/06,RB20DE/RB25DE/RB25DET,AT,ビスカス,,2WAY,100320,,301515,LSD-270-LT2-qq-e-f1-5119,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
ホンダ,CR-Z,ZF1/ZF2,2010/02～2017/01,LEA,6MT,オープンデフ,,1.5WAY,83600,,299506,LSD-310-CT15-qq-e-f1-3261,4996338003447,LSD 310 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,95000
ホンダ,CR-Z,ZF1/ZF2,2010/02～2017/01,LEA,6MT,オープンデフ,,1WAY,83600,,298014,LSD-310-CT-qq-e-f1-5019,4996338003430,LSD 310 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,95000
ホンダ,CR-Z,ZF1/ZF2,2010/02～2017/01,LEA,6MT,オープンデフ,,1WAY,83600,,301995,LSD-310-FT-qq-e-f1-5020,4996338003454,LSD 310 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,95000
ホンダ,S2000,AP1/AP2,1999/04～2009/09,F20C/F22C,MT,トルセン,,1.5WAY,92400,,302014,LSD-380-LT15-qq-e-f1-3737,4996338005816,LSD 380 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
ホンダ,S2000,AP1/AP2,1999/04～2009/09,F20C/F22C,MT,トルセン,,1WAY,92400,,301012,LSD-380-FT-qq-e-f1-3606,4996338005779,LSD 380 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
ホンダ,S2000,AP1/AP2,1999/04～2009/09,F20C/F22C,MT,トルセン,,2WAY,92400,,298504,LSD-380-FT2-qq-e-f1-3263,4996338005786,LSD 380 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
ホンダ,S2000,AP1/AP2,1999/04～2009/09,F20C/F22C,MT,トルセン,,2WAY,92400,,302015,LSD-380-LT2-qq-e-f1-1861,4996338005823,LSD 380 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
ホンダ,アコードユーロR,CL7,2002/10～2008/10,K20A,6MT,ヘリカル,,1.5WAY,95040,,297026,LSD-331-CT15-qq-e-f1-5123,4996338003683,LSD 331 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,ミッションケース加工必要。,,108000
ホンダ,アコードユーロR,CL7,2002/10～2008/10,K20A,6MT,ヘリカル,,1WAY,95040,,296535,LSD-331-CT-qq-e-f1-4102,4996338003676,LSD 331 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,ミッションケース加工必要。,,108000
ホンダ,アコードユーロR,CL7,2002/10～2008/10,K20A,6MT,ヘリカル,,1WAY,95040,,299523,LSD-331-FT-qq-e-f1-5264,4996338003669,LSD 331 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,ミッションケース加工必要。,,108000
ホンダ,インテグラ,DC2/DB8,1993/05～2001/07,B18C,MT,オープンデフ/ヘリカル,ビスカス車装着不可,1.5WAY,99440,,301006,LSD-328-CT15-qq-e-f1-4663,4996338005700,LSD 328 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,インテグラ,DC2/DB8,1993/05～2001/07,B18C,MT,オープンデフ/ヘリカル,ビスカス車装着不可,1WAY,99440,,299515,LSD-328-CT-qq-e-f1-3129,4996338005694,LSD 328 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,インテグラ,DC2/DB8,1993/05～2001/07,B18C,MT,オープンデフ/ヘリカル,ビスカス車装着不可,1WAY,99440,,302005,LSD-328-FT-qq-e-f1-2216,4996338005717,LSD 328 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,インテグラタイプR,DC2/DB8,1995/10～2001/07,B18C,MT,ヘリカル,,1.5WAY,99440,,297020,LSD-328-CT15-qq-e-f1-1859,4996338005700,LSD 328 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,インテグラタイプR,DC2/DB8,1995/10～2001/07,B18C,MT,ヘリカル,,1WAY,99440,,299516,LSD-328-CT-qq-e-f1-5032,4996338005694,LSD 328 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,インテグラタイプR,DC2/DB8,1995/10～2001/07,B18C,MT,ヘリカル,,1WAY,99440,,301007,LSD-328-FT-qq-e-f1-4099,4996338005717,LSD 328 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,インテグラタイプR,DC5,2001/07～2007/02,K20A,MT,オープンデフ/ヘリカル,,1.5WAY,99440,,298963,LSD-329-CT15-qq-e-f1-452,4996338005731,LSD 329 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア<br>オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。,,113000
ホンダ,インテグラタイプR,DC5,2001/07～2007/02,K20A,MT,オープンデフ/ヘリカル,,1WAY,99440,,296533,LSD-329-CT-qq-e-f1-3131,4996338005724,LSD 329 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア<br>オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。,,113000
ホンダ,インテグラタイプR,DC5,2001/07～2007/02,K20A,MT,オープンデフ/ヘリカル,,1WAY,99440,,299522,LSD-329-FT-qq-e-f1-849,4996338005748,LSD 329 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア<br>オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。,,113000
ホンダ,シビック,EK4,1995/09～2000/09,B16A,MT,ヘリカル,,1.5WAY,99440,,298025,LSD-328-CT15-qq-e-f1-3736,4996338005700,LSD 328 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,シビック,EK4,1995/09～2000/09,B16A,MT,ヘリカル,,1WAY,99440,,296528,LSD-328-FT-qq-e-f1-2217,4996338005717,LSD 328 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,シビック,EK4,1995/09～2000/09,B16A,MT,ヘリカル,,1WAY,99440,,298024,LSD-328-CT-qq-e-f1-2214,4996338005694,LSD 328 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,シビックタイプR,EK9,1997/08～2000/09,B16B,MT,ヘリカル,,1.5WAY,99440,,300499,LSD-328-CT15-qq-e-f1-5122,4996338005700,LSD 328 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,シビックタイプR,EK9,1997/08～2000/09,B16B,MT,ヘリカル,,1WAY,99440,,296525,LSD-328-CT-qq-e-f1-1759,4996338005694,LSD 328 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,シビックタイプR,EK9,1997/08～2000/09,B16B,MT,ヘリカル,,1WAY,99440,,300501,LSD-328-FT-qq-e-f1-4504,4996338005717,LSD 328 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,付属パーツ:スピードメータードリブンギア,,113000
ホンダ,シビックタイプR,EP3,2001/12～2005/09,K20A,MT,オープンデフ/ヘリカル,,1.5WAY,99440,,302007,LSD-329-CT15-qq-e-f1-3262,4996338005731,LSD 329 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。<br>スピードメーターの値が3%ずれます。,,113000
ホンダ,シビックタイプR,EP3,2001/12～2005/09,K20A,MT,オープンデフ/ヘリカル,,1WAY,99440,,297022,LSD-329-FT-qq-e-f1-4101,4996338005748,LSD 329 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。<br>スピードメーターの値が3%ずれます。,,113000
ホンダ,シビックタイプR,EP3,2001/12～2005/09,K20A,MT,オープンデフ/ヘリカル,,1WAY,99440,,300503,LSD-329-CT-qq-e-f1-3132,4996338005724,LSD 329 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。<br>スピードメーターの値が3%ずれます。,,113000
ホンダ,シビックタイプR,FD2,2007/03～2010/08,K20A,MT,オープンデフ/ヘリカル,,1.5WAY,95040,,297025,LSD-331-CT15-qq-e-f1-1860,4996338003683,LSD 331 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。,,108000
ホンダ,シビックタイプR,FD2,2007/03～2010/08,K20A,MT,オープンデフ/ヘリカル,,1WAY,95040,,296537,LSD-331-FT-qq-e-f1-4103,4996338003669,LSD 331 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。,,108000
ホンダ,シビックタイプR,FD2,2007/03～2010/08,K20A,MT,オープンデフ/ヘリカル,,1WAY,95040,,297024,LSD-331-CT-qq-e-f1-1238,4996338003676,LSD 331 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,オープンデフ車に装着時リングギアボルト(90017-PYZ-000×10)必要。,,108000
ホンダ,シビックタイプR,FK2,2015/02～2016/06,K20C,MT,ヘリカル,,1.5WAY,121440,,298514,LSD-3A9-CT15-qq-e-f1-2798,4996338102508,LSD 3A9 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,138000
ホンダ,シビックタイプR,FK2,2015/02～2016/06,K20C,MT,ヘリカル,,1WAY,121440,,297033,LSD-3A9-FT-qq-e-f1-859,4996338102522,LSD 3A9 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,138000
