自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
三菱,ランサー,CB6A/CB4A/CD5A,H3/9～H7/10,1600～1800,CB6A(V6エンジン)CB4A CD5A(4WD),リア,18500,,274245,SSM-EP283-qq-e-7976k,SSM-EP283-qq-e-d-7976k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,CK2A/CK8A/CM2A/CM8A,H7/10～H12/9,1500～2000,4WD・4輪ディスク,リア,18500,,274247,SSM-EP283-qq-e-7978k,SSM-EP283-qq-e-d-7978k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,CK4A/CK6A,H7/10～H12/9,1600～1800,リアドラム,フロント,18500,,274027,SSM-EP243-qq-e-3506k,SSM-EP243-qq-e-d-3506k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,CK4A/CK6A/CM5A,H7/10～H12/9,1600～1800,4WD・ターボ・4輪ディスク,フロント,18500,,274028,SSM-EP243-qq-e-3507k,SSM-EP243-qq-e-d-3507k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,CK4A/CK6A/CM5A,H7/10～H12/9,1600～1800,4WD・ターボ・4輪ディスク,リア,18500,,274248,SSM-EP283-qq-e-7979k,SSM-EP283-qq-e-d-7979k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューション/II/III,CD9A/CE9A,H4/10～H8/9,2000,,フロント,18500,,273970,SSM-EP242-qq-e-3505k,SSM-EP242-qq-e-d-3505k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューション/II/III,CD9A/CE9A,H4/10～H8/9,2000,,リア,18500,,274246,SSM-EP283-qq-e-7977k,SSM-EP283-qq-e-d-7977k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションIV,CN9A,H8/9～H10/2,2000,,フロント,18500,,273971,SSM-EP242-qq-e-3508k,SSM-EP242-qq-e-d-3508k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションIV,CN9A,H8/9～H10/2,2000,,リア,18500,,274105,SSM-EP265-qq-e-7980k,SSM-EP265-qq-e-d-7980k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションIX,CT9A,H17/3～H20/6,2000,GSR・GT・純正ブレンボキャリパー装着車,フロント,18500,,274642,SSM-EP357-qq-e-3515k,SSM-EP357-qq-e-d-3515k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションIX,CT9A,H17/3～H20/6,2000,GSR・GT・純正ブレンボキャリパー装着車,リア,18500,,274315,SSM-EP291-qq-e-7987k,SSM-EP291-qq-e-d-7987k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションIX,CT9A,H17/3～H20/6,2000,RS・純正ブレンボキャリパー非装着車,フロント,18500,,273975,SSM-EP242-qq-e-3516k,SSM-EP242-qq-e-d-3516k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションIX,CT9A,H17/3～H20/6,2000,RS・純正ブレンボキャリパー非装着車,リア,18500,,274109,SSM-EP265-qq-e-7988k,SSM-EP265-qq-e-d-7988k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションV/VI,CP9A,H10/2～H13/1,2000,GSR・RS・純正ブレンボキャリパー装着車,フロント,18500,,274639,SSM-EP357-qq-e-3509k,SSM-EP357-qq-e-d-3509k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションV/VI,CP9A,H10/2～H13/1,2000,GSR・RS・純正ブレンボキャリパー装着車,リア,18500,,274312,SSM-EP291-qq-e-7981k,SSM-EP291-qq-e-d-7981k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションV/VI,CP9A,H10/2～H13/1,2000,RS・純正ブレンボキャリパー非装着車,フロント,18500,,273972,SSM-EP242-qq-e-3510k,SSM-EP242-qq-e-d-3510k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションV/VI,CP9A,H10/2～H13/1,2000,RS・純正ブレンボキャリパー非装着車,リア,18500,,274106,SSM-EP265-qq-e-7982k,SSM-EP265-qq-e-d-7982k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVII,CT9A,H13/1～H15/2,2000,GSR・RS・純正ブレンボキャリパー装着車,フロント,18500,,274640,SSM-EP357-qq-e-3511k,SSM-EP357-qq-e-d-3511k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVII,CT9A,H13/1～H15/2,2000,GSR・RS・純正ブレンボキャリパー装着車,リア,18500,,274313,SSM-EP291-qq-e-7983k,SSM-EP291-qq-e-d-7983k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVII,CT9A,H13/1～H15/2,2000,RS・純正ブレンボキャリパー非装着車,フロント,18500,,273973,SSM-EP242-qq-e-3512k,SSM-EP242-qq-e-d-3512k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVII,CT9A,H13/1～H15/2,2000,RS・純正ブレンボキャリパー非装着車,リア,18500,,274107,SSM-EP265-qq-e-7984k,SSM-EP265-qq-e-d-7984k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVIII,CT9A,H15/2～H19/10,2000,GSR・RS・純正ブレンボキャリパー装着車,フロント,18500,,274641,SSM-EP357-qq-e-3513k,SSM-EP357-qq-e-d-3513k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVIII,CT9A,H15/2～H19/10,2000,GSR・RS・純正ブレンボキャリパー装着車,リア,18500,,274314,SSM-EP291-qq-e-7985k,SSM-EP291-qq-e-d-7985k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVIII,CT9A,H15/2～H19/10,2000,GSR・RS・純正ブレンボキャリパー非装着車,フロント,18500,,273974,SSM-EP242-qq-e-3514k,SSM-EP242-qq-e-d-3514k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションVIII,CT9A,H15/2～H19/10,2000,GSR・RS・純正ブレンボキャリパー非装着車,リア,18500,,274108,SSM-EP265-qq-e-7986k,SSM-EP265-qq-e-d-7986k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションX,CZ4A,H19/10～H27/9,2000,GSR・純正ブレンボキャリパー装着車,フロント,18500,,274643,SSM-EP357-qq-e-3517k,SSM-EP357-qq-e-d-3517k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションX,CZ4A,H19/10～H27/9,2000,GSR・純正ブレンボキャリパー装着車,リア,18500,,275206,SSM-EP452-qq-e-7989k,SSM-EP452-qq-e-d-7989k,4515693024524,EP452,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションX,CZ4A,H19/10～H27/9,2000,RS・純正ブレンボキャリパー非装着車,フロント,18500,,273976,SSM-EP242-qq-e-3518k,SSM-EP242-qq-e-d-3518k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションX,CZ4A,H19/10～H27/9,2000,RS・純正ブレンボキャリパー非装着車,リア,18500,,274617,SSM-EP355-qq-e-7990k,SSM-EP355-qq-e-d-7990k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションワゴン,CT9W,H18/8～H19/8,2000,,フロント,18500,,274644,SSM-EP357-qq-e-3519k,SSM-EP357-qq-e-d-3519k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサーエボリューションワゴン,CT9W,H18/8～H19/8,2000,,リア,18500,,274316,SSM-EP291-qq-e-7991k,SSM-EP291-qq-e-d-7991k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,リベロ/リベロカーゴ,CB1V/CB2V/CB8V/CB2W/CB5W/CB8W,H4/4～H14/8,1300～1800,4輪ディスク,リア,18500,,274249,SSM-EP283-qq-e-7992k,SSM-EP283-qq-e-d-7992k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,リベロ/リベロカーゴ,CD5W,H4/4～H14/8,1800～,4輪ディスク,フロント,18500,,274029,SSM-EP243-qq-e-3520k,SSM-EP243-qq-e-d-3520k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,リベロ/リベロカーゴ,CD5W/CD8W,H4/4～H14/8,1800～,リアドラム,フロント,18500,,274030,SSM-EP243-qq-e-3521k,SSM-EP243-qq-e-d-3521k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EA1W/EA5W/EC4W/EC5W,H8/8～H10/8,1800～2500,EA1W/5W(2WD)/EC4W/5W(4WD・NA),フロント,18500,,274031,SSM-EP243-qq-e-3522k,SSM-EP243-qq-e-d-3522k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EA1W/EA5W/EC4W/EC5W,H8/8～H10/8,1800～2500,EA1W/5W(2WD)/EC4W/5W(4WD・NA),リア,18500,,274133,SSM-EP268-qq-e-7993k,SSM-EP268-qq-e-d-7993k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EA3W/EC3W,H10/8～H12/4,2400,,フロント,18500,,273978,SSM-EP242-qq-e-3526k,SSM-EP242-qq-e-d-3526k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EA3W/EC3W,H10/8～H12/4,2400,,リア,18500,,274135,SSM-EP268-qq-e-7996k,SSM-EP268-qq-e-d-7996k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EA3W/EC3W,H12/4～H14/8,2400,,リア,18500,,274136,SSM-EP268-qq-e-7997k,SSM-EP268-qq-e-d-7997k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EA4W,H8/8～H10/8,2000,リアドラム,フロント,18500,,274032,SSM-EP243-qq-e-3523k,SSM-EP243-qq-e-d-3523k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,レグナム,EC1W/EA1W,H10/8～H14/12,1800,,フロント,18500,,274033,SSM-EP243-qq-e-3525k,SSM-EP243-qq-e-d-3525k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
