自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GDA/GD9/GGA/GG9,H12/8～H14/11,2000,GDA(NB-R除く),リア,19100,,271735,MX72-EP355-qq-e-8963k,MX72-EP355-qq-e-d-8963k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサXV,GH2/GH3/GH6/GH7/GH8,H22/6～,1500～2000,XV含む,フロント,19100,,271906,MX72-EP386-qq-e-4344k,MX72-EP386-qq-e-d-4344k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサXV,GH2/GH3/GH6/GH7/GH8,H22/6～,1500～2000,XV含む,リア,19100,,272124,MX72-EP418-qq-e-8982k,MX72-EP418-qq-e-d-8982k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,フロント,19100,,271690,MX72-EP351-qq-e-4330k,MX72-EP351-qq-e-d-4330k,4515693013511,EP351,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,リア,19100,,271254,MX72-EP231-qq-e-8968k,MX72-EP231-qq-e-d-8968k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,フロント,19100,,271691,MX72-EP351-qq-e-4333k,MX72-EP351-qq-e-d-4333k,4515693013511,EP351,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,リア,19100,,271255,MX72-EP231-qq-e-8971k,MX72-EP231-qq-e-d-8971k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),フロント,19100,,271689,MX72-EP351-qq-e-4328k,MX72-EP351-qq-e-d-4328k,4515693013511,EP351,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),リア,19100,,271253,MX72-EP231-qq-e-8966k,MX72-EP231-qq-e-d-8966k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサG4,GJ2/GJ3,H23/12～,1600,,リア,19100,,272127,MX72-EP418-qq-e-8985k,MX72-EP418-qq-e-d-8985k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,フロント,19100,,271908,MX72-EP386-qq-e-4346k,MX72-EP386-qq-e-d-4346k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,リア,19100,,272128,MX72-EP418-qq-e-8986k,MX72-EP418-qq-e-d-8986k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,フロント,19100,,271688,MX72-EP351-qq-e-4326k,MX72-EP351-qq-e-d-4326k,4515693013511,EP351,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,リア,19100,,271252,MX72-EP231-qq-e-8964k,MX72-EP231-qq-e-d-8964k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,フロント,19100,,271759,MX72-EP357-qq-e-4327k,MX72-EP357-qq-e-d-4327k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
