自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 3ドア<br>車台No.→250000 ABS付,フロント,35400,,76926,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 3ドア<br>車台No.250001→370000,フロント,35400,,85801,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 5ドア<br>車台No.700001→870000,フロント,35400,,91989,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CN22S,95/10～97/4,ターボ 3ドア<br>車台No.370001→420000,フロント,35400,,118518,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CN22S,95/10～97/4,ターボ 5ドア<br>車台No.870001→920000,フロント,35400,,118519,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CP22S,91/8～95/9,ターボ 3ドア<br>車台No.250001→370000,フロント,35400,,124663,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CP22S,91/8～95/9,ターボ 5ドア<br>車台No.700001→870000,フロント,35400,,91990,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CP22S,95/10～97/4,ターボ 3ドア<br>車台No.370001→420000,フロント,35400,,85802,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CP22S,95/10～97/4,ターボ 5ドア<br>車台No.870001→920000,フロント,35400,,85803,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ソリオ,MA26S/MA36S/MA46S,15/08～,,フロント,35400,,117475,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ツイン,EC22S,03/01～,,フロント,35400,,124668,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ハスラー,MR31S/MR41S,14/01～,,フロント,35400,,109558,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,バレーノ,WB42S,16/03～,,フロント,35400,,115790,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,パレット,MK21S,08/01～,NA&ターボ,フロント,35400,,115810,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,02/01～03/08,NA・FF車 車台No.→420000,フロント,35400,,98542,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,02/01～05/01,NA・4WD車 車台No.→161593,フロント,35400,,105116,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,02/09～03/08,ターボ 車台No.→920000,フロント,35400,,79158,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,03/08～05/01,NA・FF車 車台No.420001→519297,フロント,35400,,118522,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,03/08～05/11,ターボ 車台No.920001→950000,フロント,35400,,85810,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,05/01～08/11,NA・4WD車 車台No.161594→,フロント,35400,,122462,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,05/01～08/11,NA・FF車 車台No.519298→,フロント,35400,,102901,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE21S,05/12～08/11,ターボ 車台No.950001→,フロント,35400,,122463,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ラパン,HE22S,08/11～15/06,NA&ターボ,フロント,35400,,96328,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,CT21S,93/9～98/9,NA・ABS付,フロント,35400,,124664,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,CT21S,93/9～98/9,ターボ,フロント,35400,,91992,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,CV21S,93/9～98/9,NA・ABS付,フロント,35400,,105110,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,CV21S,93/9～98/9,ターボ,フロント,35400,,124665,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,MC11S/MC12S/MC21S/MC22S,98/10～03/08,,フロント,35400,,111908,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,MH21S,03/09～04/11,NA・4WD 車台No.→460000,フロント,35400,,111909,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,MH21S,03/09～04/11,NA・FF車 車台No.→300000,フロント,35400,,79159,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,ワゴンR,MH21S,03/09～05/08,RR-DI(直噴ターボ)車台No.→840000,フロント,35400,,105117,371054,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
