自動車メーカー,車種,型式/通称型式,年式,駆動方式,適合詳細,車高設定範囲<br>(参考値),販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー名,商品名,アッパーマウント(F|R),バネレート(F|R),車高設定範囲(参考値)F|R,ダウン量(参考値)F|R,減衰力調整,備考,注意事項,定価,SET価格,,取付特記事項,データ追加日
日産,マーチ,K13,,2WD,ニスモ適合可,Fr：577mm～667mm<br>Rr：595mm～640mm,77000,,248602,01011207031-qq-630,01011207031-qq-d-742,Largus,Spec S,マウントレス|マウントレス,4k|4.5k,577mm～667mm|595mm～640mm,,32段階調整,,,77000,92000,,,20191023初期
日産,マーチ,NK13,,4WD,,Fr：582mm～620mm<br>Rr：582mm～620mm,77000,,248781,01011207031-qq-631,01011207031-qq-d-743,Largus,Spec S,マウントレス|マウントレス,4k|4.5k,582mm～620mm|582mm～620mm,,32段階調整,,,77000,92000,,,20191023初期
日産,マーチニスモ,K13改,,2WD,,Fr：590mm～645mm<br>Rr：585mm～630mm,77000,,248163,01011207070-qq-632,01011207070-qq-d-744,Largus,Spec S,マウントレス|マウントレス,4k|4.5k,590mm～645mm|585mm～630mm,-55mm～0mm|-60mm～-15mm,32段階調整,,,77000,92000,,,20191023初期
日産,ムラーノ,TNZ51/PNZ51,,4WD,,Fr：740mm～830mm<br>Rr：765mm～830mm,73000,,248398,01011207038-qq-683,01011207038-qq-d-792,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|10k,740mm～830mm|765mm～830mm,-103mm～-13mm|-95mm～-30mm,32段階調整,フロント減衰力調整はショック外しが必要(穴開け加工を行えば減衰力調整が可能),,73000,88000,,,20191023初期
日産,ムラーノ,TZ50/PZ50/PNZ50,,2WD/4WD,,Fr：730mm～847mm<br>Rr：752mm～808mm,75000,,248395,01011207036-qq-684,01011207036-qq-d-793,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|8k,730mm～847mm|752mm～808mm,-90mm～+27mm|-113mm～-57mm,32段階調整,フロント減衰力調整はショック外しが必要(穴開け加工を行えば減衰力調整が可能),,75000,90000,,,20191023初期
日産,ラシーン,RFNB14/RHNB14/RKNB14,,4WD,,Fr：565mm～643mm<br>Rr：580mm～685mm,80000,,248138,01011207014-qq-700,01011207014-qq-d-809,Largus,Spec S,調整式ピロ|固定式強化ゴム,6k|4k,565mm～643mm|580mm～685mm,,32段階調整,,,80000,95000,,,20191023初期
日産,ラティオ,N17,,2WD,,Fr：612mm～676mm<br>Rr：586mm～640mm,73000,,248614,01011207056-qq-701,01011207056-qq-d-810,Largus,Spec S,マウントレス|マウントレス,7k|4.5k,612mm～676mm|586mm～640mm,,32段階調整,,,73000,88000,,,20191023初期
日産,ラフェスタ,B30,,2WD,,Fr：615mm～670mm<br>Rr：610mm～645mm,73000,,248151,01011207037-qq-704,01011207037-qq-d-813,Largus,Spec S,固定式強化ゴム|マウントレス,6k|6k,615mm～670mm|610mm～645mm,-60mm～-5mm|-60mm～-25mm,32段階調整,,,73000,88000,,,20191023初期
日産,ラフェスタ,CWEFWN/CWFFWN,,2WD,,Fr：617mm～667mm<br>Rr：607mm～662mm,73000,,248801,01011210015-qq-705,01011210015-qq-d-814,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|4k,617mm～667mm|607mm～662mm,-50mm～±0mm|-63mm～-8mm,32段階調整,,,73000,88000,,,20191023初期
日産,リーフ,ZE0/AZE0,,2WD,,Fr：640mm～700mm<br>Rr：645mm～690mm,74000,,248605,01011207041-qq-713,01011207041-qq-d-822,Largus,Spec S,固定式強化ゴム|マウントレス,6k|4.5k,640mm～700mm|645mm～690mm,,32段階調整,,,74000,89000,,,20191023初期
日産,リーフ,ZE1,,2WD,,Fr：624mm～694mm<br>Rr：645mm～690mm,74000,,248415,01011207078-qq-1,01011207078-qq-d-1,Largus,Spec S,固定式強化ゴム|マウントレス,6k|5k,624mm～694mm|645mm～690mm,-68mm～+2mm|-52mm～-7mm,32段階調整,,,74000,89000,,,20191023初期
日産,ローレル,C33,,2WD,4WD除く,Fr：533mm～630mm<br>Rr：551mm～585mm,83000,,248134,01011207009-qq-741,01011207009-qq-d-850,Largus,Spec S,調整式ピロ|固定式強化ゴム,8k|6k,533mm～630mm|551mm～585mm,,32段階調整,,,83000,98000,,,20191023初期
日産,ローレル,C34,,2WD,4WD除く,Fr：583mm～643mm<br>Rr：595mm～690mm,83000,,248593,01011207004-qq-742,01011207004-qq-d-851,Largus,Spec S,調整式ピロ|固定式強化ゴム,8k|6k,583mm～643mm|595mm～690mm,,32段階調整,,,83000,98000,,,20191023初期
日産,ローレル,C35,,2WD,4WD除く,Fr：612mm～672mm<br>Rr：616mm～684mm,83000,,248785,01011207064-qq-743,01011207064-qq-d-852,Largus,Spec S,調整式ピロ|固定式強化ゴム,8k|6k,612mm～672mm|616mm～684mm,,32段階調整,,,83000,98000,,,20191023初期
日産,ローレル,GNC34/GNC35,,4WD,,Fr：600mm～655mm<br>Rr：585mm～665mm,80000,,248402,01011207047-qq-744,01011207047-qq-d-853,Largus,Spec S,固定式ピロ|固定式ピロ,8k|6k,600mm～655mm|585mm～665mm,,32段階調整,,,80000,95000,,,20191023初期
ホンダ,CR-V,RD4/RD6,,2WD,,Fr：635mm～750mm<br>Rr：685mm～755mm,79000,,248353,01011203048-qq-980,01011203048-qq-d-139,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,9k|10k,635mm～750mm|685mm～755mm,-95mm～+20mm|-55mm～+15mm,32段階調整,,,79000,94000,,,20191023初期
ホンダ,CR-V,RD5/RD7,,4WD,,Fr：635mm～748mm<br>Rr：673mm～748mm,79000,,248579,01011203048-qq-981,01011203048-qq-d-140,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,9k|10k,635mm～748mm|673mm～748mm,-100mm～+13mm|-69mm～+6mm,32段階調整,,,79000,94000,,,20191023初期
ホンダ,CR-V,RE4,,4WD,,Fr：696mm～795mm<br>Rr：728mm～770mm,79000,,248117,01011203045-qq-982,01011203045-qq-d-141,Largus,Spec S,固定式強化ゴム|マウントレス,6k|11k,696mm～795mm|728mm～770mm,-97mm～+2mm|-67mm～-25mm,32段階調整,,,79000,94000,,,20191023初期
ホンダ,CR-V,RM1,,2WD,,Fr：697mm～835mm<br>Rr：727mm～785mm,75000,,248115,01011203039-qq-983,01011203039-qq-d-142,Largus,Spec S,固定式強化ゴム|マウントレス,6k|12k,697mm～835mm|727mm～785mm,,32段階調整,減衰力調整ダイヤル延長ケーブル 150mm×2本付属<br>減衰力調整ダイヤル延長ケーブル使用時は内装鉄板の加工が必要,,75000,90000,,,20191023初期
ホンダ,CR-V,RM4,,4WD,,Fr：682mm～790mm<br>Rr：715mm～780mm,75000,,248116,01011203039-qq-984,01011203039-qq-d-143,Largus,Spec S,固定式強化ゴム|マウントレス,6k|12k,682mm～790mm|715mm～780mm,-100mm～+8mm|-70mm～-5mm,32段階調整,減衰力調整ダイヤル延長ケーブル 150mm×2本付属<br>減衰力調整ダイヤル延長ケーブル使用時は内装鉄板の加工が必要,,75000,90000,,,20191023初期
ホンダ,CR-X,EF6/EF7/EF8,,2WD,,Fr：555mm～625mm<br>Rr：568mm～652mm,79000,,248768,01011203019-qq-985,01011203019-qq-d-144,Largus,Spec S,固定式ピロ|固定式ピロ,10k|5k,555mm～625mm|568mm～652mm,,32段階調整,,,79000,94000,,,20191023初期
ホンダ,CR-Z,ZF1,,2WD,,Fr：618mm～704mm<br>Rr：618mm～650mm,73000,,248328,01011203007-qq-986,01011203007-qq-d-145,Largus,Spec S,マウントレス|マウントレス,5k|6k,618mm～704mm|618mm～650mm,,32段階調整,,,73000,88000,,,20191023初期
ホンダ,HR-V,GH1/GH3,,2WD,,Fr：620mm～665mm<br>Rr：684mm～716mm,77000,,248576,01011203044-qq-13,01011203044-qq-d-163,Largus,Spec S,固定式強化ゴム|マウントレス,6k|6k,620mm～665mm|684mm～716mm,-90mm～-45mm|-58mm～-26mm,32段階調整,,,77000,92000,,,20191023初期
ホンダ,NSX,NA1,,2WD,,Fr：552mm～647mm<br>Rr：642mm～718mm,83000,,248095,01011203004-qq-49,01011203004-qq-d-193,Largus,Spec S,固定式ピロ|固定式ピロ,10k|12k,552mm～647mm|642mm～718mm,,32段階調整,,,83000,98000,,,20191023初期
ホンダ,S2000,AP1/AP2,,2WD,,Fr：560mm～680mm<br>Rr：630mm～705mm,83000,,248094,01011203003-qq-65,01011203003-qq-d-207,Largus,Spec S,固定式ピロ|固定式ピロ,12k|12k,560mm～680mm|630mm～705mm,,32段階調整,,,83000,98000,,,20191023初期
ホンダ,S-MX,RH1/RH2,,RH1:2WD/RH2:4WD,,Fr：610mm～655mm<br>Rr：625mm～695mm,74000,,248344,01011203028-qq-73,01011203028-qq-d-211,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|8k,610mm～655mm|625mm～695mm,-60mm～-15mm|-75mm～-5mm,32段階調整,設定範囲:RH1測定データ,,74000,89000,,,20191023初期
ホンダ,アヴァンシア,TA1/TA3,,2WD,,Fr：580mm～698mm<br>Rr：600mm～670mm,71000,,248347,01011203033-qq-113,01011203033-qq-d-234,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|5k,580mm～698mm|600mm～670mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコード/トルネオ,CF3/CF4/CL3,,2WD,,Fr：555mm～690mm<br>Rr：555mm～640mm,71000,,248099,01011203013-qq-129,01011203013-qq-d-249,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|5k,555mm～690mm|555mm～640mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコード/トルネオ,CL7/CL9,,2WD,,,71000,,248332,01011203012-qq-130,01011203012-qq-d-250,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|6k,,590mm～680mm|600mm～690mm,32段階調整,オートレベライザー対応,,71000,86000,,,20191023初期
ホンダ,アコード/トルネオ,CU1/CU2,,2WD,,Fr：605mm～709mm<br>Rr：628mm～721mm,71000,,248101,01011203014-qq-131,01011203014-qq-d-251,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|6k,605mm～709mm|628mm～721mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコードツアラー,CW1/CW2,,2WD,,Fr：630mm～707mm<br>Rr：640mm～705mm,71000,,248562,01011203014-qq-132,01011203014-qq-d-252,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|6k,630mm～707mm|640mm～705mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコードハイブリッド,CR6,,2WD,,Fr：637mm～677mm<br>Rr：631mm～702mm,74000,,248578,01011203047-qq-133,01011203047-qq-d-253,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,8k|6k,637mm～677mm|631mm～702mm,-55mm～-15mm|-70mm～+1mm,32段階調整,,,74000,89000,,,20191023初期
ホンダ,アコードユーロR/トルネオユーロR,CL1,,2WD,,Fr：605mm～670mm<br>Rr：610mm～650mm,71000,,248561,01011203013-qq-134,01011203013-qq-d-254,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|5k,605mm～670mm|610mm～650mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコードユーロR/トルネオユーロR,CL7,,2WD,,Fr：590mm～680mm<br>Rr：600mm～690mm,71000,,248333,01011203012-qq-135,01011203012-qq-d-255,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|6k,590mm～680mm|600mm～690mm,,32段階調整,オートレベライザー対応,,71000,86000,,,20191023初期
ホンダ,アコードワゴン,CF6/CF7/CH9,,CF6/CF7:2WD/4WD<br>CH9:2WD,,Fr：575mm～660mm<br>Rr：590mm～647mm,71000,,248100,01011203013-qq-137,01011203013-qq-d-257,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|5k,575mm～660mm|590mm～647mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコードワゴン,CL2,,4WD,,,71000,,248334,01011203013-qq-138,01011203013-qq-d-258,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|5k,,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,アコードワゴン,CM1/CM2,,2WD,,Fr：605mm～690mm<br>Rr：620mm～685mm,73000,,248346,01011203032-qq-139,01011203032-qq-d-259,Largus,Spec S,固定式強化ゴム|マウントレス,10k|8k,605mm～690mm|620mm～685mm,,32段階調整,,,73000,88000,,,20191023初期
ホンダ,アコードワゴン,CM3,,4WD,,Fr：580mm～685mm<br>Rr：620mm～685mm,73000,,248570,01011203032-qq-140,01011203032-qq-d-260,Largus,Spec S,固定式強化ゴム|マウントレス,10k|8k,580mm～685mm|620mm～685mm,,32段階調整,,,73000,88000,,,20191023初期
ホンダ,インサイト,ZE2,,2WD,,Fr：605mm～675mm<br>Rr：595mm～630mm,73000,,248555,01011203007-qq-188,01011203007-qq-d-308,Largus,Spec S,マウントレス|マウントレス,5k|6k,605mm～675mm|595mm～630mm,-45mm～+25mm|-65mm～-30mm,32段階調整,,,73000,88000,,,20191023初期
ホンダ,インスパイア,CP3,,2WD,,Fr：602mm～701mm<br>Rr：636mm～727mm,71000,,248335,01011203014-qq-189,01011203014-qq-d-309,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|6k,602mm～701mm|636mm～727mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,インスパイア,UA4/UA5,,2WD,,Fr：580mm～705mm<br>Rr：620mm～685mm,71000,,248348,01011203033-qq-190,01011203033-qq-d-310,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|5k,580mm～705mm|620mm～685mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,インスパイア,UC1,,2WD,,Fr：635mm～670mm<br>Rr：641mm～655mm,71000,,248104,01011203022-qq-191,01011203022-qq-d-311,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|5k,635mm～670mm|641mm～655mm,,32段階調整,,,71000,86000,,,20191023初期
ホンダ,インテグラ,DB6/DB7,,2WD,,Fr：557mm～614mm<br>Rr：554mm～605mm,79000,,248339,01011203017-qq-192,01011203017-qq-d-312,Largus,Spec S,固定式ピロ|固定式ピロ,10k|5k,557mm～614mm|554mm～605mm,-83mm～-26mm|-94mm～-43mm,32段階調整,,,79000,94000,,,20191023初期
ホンダ,インテグラ,DB8/DC2,,2WD,,Fr：560mm～630mm<br>Rr：550mm～615mm,79000,,248103,01011203017-qq-193,01011203017-qq-d-313,Largus,Spec S,固定式ピロ|固定式ピロ,10k|5k,560mm～630mm|550mm～615mm,,32段階調整,,,79000,94000,,,20191023初期
ホンダ,インテグラ,DC5,,2WD,タイプR/タイプS共通,Fr：613mm～663mm<br>Rr：620mm～664mm,80000,,248766,01011203006-qq-194,01011203006-qq-d-314,Largus,Spec S,調整式ピロ|固定式強化ゴム,8k|10k,613mm～663mm|620mm～664mm,,32段階調整,,,80000,95000,,,20191023初期
ホンダ,ヴェゼル,RU1,,2WD,,Fr：625mm～760mm<br>Rr：662mm～718mm,75000,,248356,01011203053-qq-216,01011203053-qq-d-336,Largus,Spec S,マウントレス|マウントレス,8k|6k,625mm～760mm|662mm～718mm,-97mm～+38mm|-66mm～-10mm,32段階調整,,,75000,90000,,,20191023初期
ホンダ,ヴェゼルハイブリッド,RU3,,2WD,,Fr：632mm～720mm<br>Rr：653mm～712mm,75000,,248357,01011203053-qq-217,01011203053-qq-d-337,Largus,Spec S,マウントレス|マウントレス,8k|6k,632mm～720mm|653mm～712mm,-84mm～+4mm|-79mm～-20mm,32段階調整,,,75000,90000,,,20191023初期
ホンダ,ヴェゼルハイブリッド,RU4,,4WD,,Fr：640mm～764mm<br>Rr：647mm～705mm,74000,,248118,01011203054-qq-218,01011203054-qq-d-338,Largus,Spec S,マウントレス|マウントレス,8k|6k,640mm～764mm|647mm～705mm,-75mm～+49mm|-89mm～-30mm,32段階調整,,,74000,89000,,,20191023初期
ホンダ,エアウェイブ,GJ1,,2WD,,Fr：542mm～628mm<br>Rr：571mm～627mm,73000,,248110,01011203030-qq-225,01011203030-qq-d-345,Largus,Spec S,マウントレス|マウントレス,6k|6k,542mm～628mm|571mm～627mm,,32段階調整,,,73000,88000,,,20191023初期
ホンダ,エアウェイブ,GJ2,,4WD,,Fr：565mm～617mm<br>Rr：569mm～630mm,77000,,248569,01011203031-qq-226,01011203031-qq-d-346,Largus,Spec S,マウントレス|マウントレス,6k|6k,565mm～617mm|569mm～630mm,,32段階調整,,,77000,92000,,,20191023初期
ホンダ,エディックス,BE1/BE3/BE8,,2WD,,Fr：610mm～660mm<br>Rr：620mm～655mm,75000,,248349,01011203034-qq-253,01011203034-qq-d-372,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|9k,610mm～660mm|620mm～655mm,,32段階調整,リヤショック上部に鉄板がある為、減衰力調整は穴あけ加工後減衰ダイヤルの装着が必要<br>室内からリア側の減衰力を調整するには別売りの延長ケーブルが必要(要穴あけ加工),,75000,90000,,,20191023初期
ホンダ,エディックス,BE2/BE4,,4WD,,Fr：597mm～689mm<br>Rr：634mm～685mm,75000,,248111,01011203034-qq-254,01011203034-qq-d-373,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|9k,597mm～689mm|634mm～685mm,-89mm～+3mm|-70mm～-19mm,32段階調整,リヤショック上部に鉄板がある為、減衰力調整は穴あけ加工後減衰ダイヤルの装着が必要<br>室内からリア側の減衰力を調整するには別売りの延長ケーブルが必要(要穴あけ加工),,75000,90000,,,20191023初期
ホンダ,エリシオン,RR1,,2WD,,Fr：625mm～745mm<br>Rr：640mm～700mm,73000,,248102,01011203016-qq-258,01011203016-qq-d-376,Largus,Spec S,固定式強化ゴム|マウントレス,14k|12k,625mm～745mm|640mm～700mm,-105mm～+15mm|-85mm～-25mm,32段階調整,,,73000,88000,,,20191023初期
ホンダ,エリシオン,RR2,,4WD,,,73000,,248767,01011203016-qq-259,01011203016-qq-d-377,Largus,Spec S,固定式強化ゴム|マウントレス,14k|12k,,-125mm～-5mm|-85mm～-25mm,32段階調整,,,73000,88000,,,20191023初期
ホンダ,エリシオン,RR3,,2WD,,,73000,,248336,01011203016-qq-260,01011203016-qq-d-378,Largus,Spec S,固定式強化ゴム|マウントレス,14k|12k,,-115mm～+5mm|-80mm～-20mm,32段階調整,,,73000,88000,,,20191023初期
ホンダ,エリシオン,RR4,,4WD,,,73000,,248337,01011203016-qq-261,01011203016-qq-d-379,Largus,Spec S,固定式強化ゴム|マウントレス,14k|12k,,-105mm～+15mm|-100mm～-40mm,32段階調整,,,73000,88000,,,20191023初期
ホンダ,エリシオン,RR5,,2WD,,,73000,,248338,01011203016-qq-1k,01011203016-qq-d-1k,Largus,Spec S,固定式強化ゴム|マウントレス,14k|12k,,-105mm～+15mm|-100mm～-40mm,32段階調整,AFS対応,,73000,88000,,,20191023初期
ホンダ,オデッセイ,RA6/RA8,,2WD,,Fr：602mm～745mm<br>Rr：605mm～665mm,73000,,248563,01011203015-qq-276,01011203015-qq-d-394,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|10.5k,602mm～745mm|605mm～665mm,-120mm～±0mm|-110mm～-50mm,32段階調整,,,73000,88000,,,20191023初期
ホンダ,オデッセイ,RA7/RA9,,4WD,,Fr：625mm～740mm<br>Rr：672mm～725mm,77000,,248575,01011203043-qq-277,01011203043-qq-d-395,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|10.5k,625mm～740mm|672mm～725mm,-118mm～-3mm|-80mm～-27mm,32段階調整,,,77000,92000,,,20191023初期
ホンダ,オデッセイ,RB1,,2WD,,Fr：604mm～699mm<br>Rr：655mm～725mm,73000,,248330,01011203010-qq-278,01011203010-qq-d-396,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,14k|14k,604mm～699mm|655mm～725mm,-115mm～-20mm|-70mm～-30mm,32段階調整,室内からリア側の減衰力を調整するには延長ケーブル300mmが必要,,73000,88000,,,20191023初期
ホンダ,オデッセイ,RB2,,4WD,,,73000,,248559,01011203010-qq-279,01011203010-qq-d-397,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,14k|14k,,-125mm～-10mm|-70mm～-30mm,32段階調整,室内からリア側の減衰力を調整するには延長ケーブル300mmが必要,,73000,88000,,,20191023初期
ホンダ,オデッセイ,RB3,,2WD,,,73000,,248097,01011203010-qq-280,01011203010-qq-d-398,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,14k|14k,,-110mm～-20mm|-60mm～0mm,32段階調整,室内からリア側の減衰力を調整するには延長ケーブル300mmが必要,,73000,88000,,,20191023初期
ホンダ,オデッセイ,RB4,,4WD,,Fr：600mm～715mm<br>Rr：625mm～705mm,73000,,248560,01011203010-qq-281,01011203010-qq-d-399,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,14k|14k,600mm～715mm|625mm～705mm,-115mm～±0mm|-100mm～-20mm,32段階調整,室内からリア側の減衰力を調整するには延長ケーブル300mmが必要,,73000,88000,,,20191023初期
ホンダ,オデッセイ,RC2,,4WD,,Fr：629mm～733mm<br>Rr：680mm～747mm,82000,,248354,01011203051-qq-283,01011203051-qq-d-401,Largus,Spec S,固定式強化ゴム|マウントレス,6k|10k,629mm～733mm|680mm～747mm,-98mm～+6mm|-50mm～+9mm,32段階調整,,,82000,97000,,,20191023初期
ホンダ,オデッセイ/オデッセイハイブリッド,RC1/RC4,,2WD,,Fr：595mm～716mm<br>Rr：637mm～710mm,75000,,248581,01011203050-qq-1k,01011203050-qq-d-1k,Largus,Spec S,固定式強化ゴム|マウントレス,6k|8k,595mm～716mm|637mm～710mm,-115mm～-6mm|-80mm～-7mm,32段階調整,,,75000,90000,,,20191023初期
