自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,ダウン量,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,セット内容,バネレート kg/mm(F/R),バンプカット量 (F/R),マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
ホンダ,フィット,GE6,2007/10～2010/10,FF,1300,NA,グレードL装着可,Fr：-25～-35mm<br>Rr：-40～-50mm,16752,,265688,GE6NK-qq-e-f1-486,GE6NK-qq-e-d-486,4511478253103,GE6NK,TANABE,SUSTEC NF210,1台分,1.7/2.0,純正バンプカット不要,G(MC前),,,28000,32100,,
ホンダ,フィット,GE6,2010/10～2013/08,FF,1300,NA,,Fr：-20～-30mm<br>Rr：-35～-45mm,16752,,265686,GE6NK-qq-e-f1-493,GE6NK-qq-e-d-493,4511478253103,GE6NK,TANABE,SUSTEC NF210,1台分,1.7/2.0,純正バンプカット不要,G(MC後),,,28000,32100,,
ホンダ,フィット,GK3,2013/09～2017/05,FF,1300,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,16752,,265697,GK3NK-qq-e-f1-489,GK3NK-qq-e-d-489,4511478255107,GK3NK,TANABE,SUSTEC NF210,1台分,1.9/2.0,15/15,G/Lパッケージ(MC前),,,28000,32100,,
ホンダ,フィット,GK3,2017/06～,FF,1300,NA,,Fr：-20～-30mm<br>Rr：-20～-30mm,16752,,265699,GK3NK-qq-e-f1-165k,GK3NK-qq-e-d-165k,4511478255107,GK3NK,TANABE,SUSTEC NF210,1台分,1.9/2.0,15/15,G/Fパッケージ(MC後),,,28000,32100,,
ホンダ,フィットシャトル,GG8,2011/08～2015/03,4WD,1500,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,16752,,265703,GG8NK-qq-e-f1-494,GG8NK-qq-e-d-494,4511478255039,GG8NK,TANABE,SUSTEC NF210,1台分,2.2/4.5,35/35,15X,,,28000,32100,,
ホンダ,フィットシャトルハイブリッド,GP2,2011/06～2015/03,FF,1300,ハイブリッド,,Fr：-30～-40mm<br>Rr：-30～-40mm,16752,,265702,GP2NK-qq-e-f1-495,GP2NK-qq-e-d-495,4511478340988,GP2NK,TANABE,SUSTEC NF210,1台分,1.7/2.2,35/なし,ハイブリッドスマートセレクション,,,28000,32100,,
ホンダ,フィットハイブリッド,GP1,2010/10～2013/09,FF,1300,ハイブリッド,,Fr：-20～-30mm<br>Rr：-30～-40mm,16752,,265704,GE8NK-qq-e-f1-497,GE8NK-qq-e-d-497,4511478253127,GE8NK,TANABE,SUSTEC NF210,1台分,1.7/2.0,純正バンプカット不要,ハイブリッド,,,28000,32100,,
ホンダ,フィットハイブリッド,GP4,2012/05～2013/09,FF,1500,ハイブリッド,,Fr：-25～-35mm<br>Rr：-30～-40mm,16752,,265706,GE8NK-qq-e-f1-496,GE8NK-qq-e-d-496,4511478253127,GE8NK,TANABE,SUSTEC NF210,1台分,1.7/2.0,15/なし,ハイブリッドRS,,,28000,32100,,
ホンダ,フィットハイブリッド,GP5,2013/09～,FF,1500,ハイブリッド,,Fr：-15～-25mm<br>Rr：-25～-35mm,16752,,265708,GP5NK-qq-e-f1-498,GP5NK-qq-e-d-498,4511478255299,GP5NK,TANABE,SUSTEC NF210,1台分,2.0/2.2,純正バンプカット不要,ハイブリッドFパッケージ,,,28000,32100,,
ホンダ,フリード,GB3,2008/05～2016/09,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,19145,,265714,GB3NK-qq-e-f1-499,GB3NK-qq-e-d-499,4511478253431,GB3NK,TANABE,SUSTEC NF210,1台分,1.7/4.0,35/35,GエアロLパッケージ,,,32000,34600,,
ホンダ,フリード,GB5,2016/09～,FF,1500,NA,,Fr：-15～-25mm<br>Rr：-20～-30mm,19145,,265719,GB7NK-qq-e-f1-170k,GB7NK-qq-e-d-170k,4511478256227,GB7NK,TANABE,SUSTEC NF210,1台分,2.1/3.3,15/20,G,,,32000,34600,,
ホンダ,フリード,GB5,2017/12～,FF,1500,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,19145,,265720,GB7NK-qq-e-f1-239k,GB7NK-qq-e-d-239k,4511478256227,GB7NK,TANABE,SUSTEC NF210,1台分,2.3/3.3,15/20,モデューロX,,,32000,34600,,
ホンダ,フリード,GB6,2016/09～,4WD,1500,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,20319,,265722,GB6NK-qq-e-f1-171k,GB6NK-qq-e-d-171k,4511478256807,GB6NK,TANABE,SUSTEC NF210,1台分,2.3/5.1,純正バンプカット不要,B(MC前),,,34000,35800,,
ホンダ,フリード+,GB5,2016/09～,FF,1500,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,19145,,265724,GB7NK-qq-e-f1-172k,GB7NK-qq-e-d-172k,4511478256227,GB7NK,TANABE,SUSTEC NF210,1台分,2.3/3.3,15/20,G,,,32000,34600,,
ホンダ,フリードスパイク,GP3,2010/07～2016/09,FF,1500,ハイブリッド,,データなし,19145,,265723,GP3NK-qq-e-f1-500,GP3NK-qq-e-d-500,4511478254582,GP3NK,TANABE,SUSTEC NF210,1台分,3.0/3.3,35/35,現車未確認(ハイブリッド),未計測の為、車高データなし,,32000,34600,,
ホンダ,フリードスパイクハイブリッド,GP3,2011/10～2016/09,FF,1500,ハイブリッド,,Fr：-25～-35mm<br>Rr：-25～-35mm,19145,,265717,GP3NK-qq-e-f1-501,GP3NK-qq-e-d-501,4511478254582,GP3NK,TANABE,SUSTEC NF210,1台分,3.0/3.3,35/35,ハイブリッドジャストセレクション,,,32000,34600,,
ホンダ,フリードハイブリッド,GB7,2016/09～,FF,1500,ハイブリッド,,Fr：-25～-35mm<br>Rr：-25～-35mm,19145,,265721,GB7NK-qq-e-f1-503,GB7NK-qq-e-d-503,4511478256227,GB7NK,TANABE,SUSTEC NF210,1台分,2.1/3.3,15/20,ハイブリッドG,純正バンプカット必要,,32000,34600,,
ホンダ,フリードハイブリッド,GP3,2011/10～2016/09,FF,1500,ハイブリッド,,Fr：-25～-35mm<br>Rr：-25～-35mm,19145,,265715,GP3NK-qq-e-f1-502,GP3NK-qq-e-d-502,4511478254582,GP3NK,TANABE,SUSTEC NF210,1台分,3.0/3.3,35/35,ハイブリッドジャストセレクション,,,32000,34600,,
ホンダ,ライフ,JB1,1998/10～2003/09,FF,660,NA,,Fr：-15～-25mm<br>Rr：-20～-30mm,13760,,265727,JB1NK-qq-e-f1-507,JB1NK-qq-e-d-507,4511478181444,JB1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,G(MC前),,,23000,29100,,
ホンダ,ライフ,JB7,2003/09～2006/10,FF,660,ターボ,,Fr：-30～-40mm<br>Rr：-15～-25mm,13760,,265731,JB5NK-qq-e-f1-506,JB5NK-qq-e-d-506,4511478186845,JB5NK,TANABE,SUSTEC NF210,1台分,1.9/1.8,純正バンプカット不要,D(MC前),,,23000,29100,,
ホンダ,ライフ,JB7,2006/10～2008/10,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-20～-30mm,13760,,265733,JB5NK-qq-e-f1-509,JB5NK-qq-e-d-509,4511478186845,JB5NK,TANABE,SUSTEC NF210,1台分,1.9/1.8,純正バンプカット不要,F(MC後),,,23000,29100,,
ホンダ,ライフ,JC1,2008/11～2010/10,FF,660,NA,,Fr：-35～-45mm<br>Rr：-20～-30mm,13760,,265735,JC1NK-qq-e-f1-189k,JC1NK-qq-e-d-189k,4511478253646,JC1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,パステル(MC前),,,23000,29100,,
ホンダ,ライフ,JC1,2010/11～2014/04,FF,660,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,13760,,265737,JC1NK-qq-e-f1-241k,JC1NK-qq-e-d-241k,4511478253646,JC1NK,TANABE,SUSTEC NF210,1台分,2.3/2.1,純正バンプカット不要,Gスマートプラス(MC後),,,23000,29100,,
ホンダ,ライフダンク,JB3,2000/12～2003/09,FF,660,ターボ,,Fr：-35～-45mm<br>Rr：-30～-40mm,13760,,265729,JB1NK-qq-e-f1-511,JB1NK-qq-e-d-511,4511478181444,JB1NK,TANABE,SUSTEC NF210,1台分,2.4/2.0,純正バンプカット不要,TS,,,23000,29100,,
ホンダ,レジェンド,KB1,2004/10～2008/09,4WD,3500,NA,,Fr：-30～-40mm<br>Rr：-20～-30mm,20884,,265743,KB1NK-qq-e-f1-512,KB1NK-qq-e-d-512,4511478189174,KB1NK,TANABE,SUSTEC NF210,1台分,7.0/7.7,10/20,ベースグレード,,,35000,36400,,
マツダ,AZワゴン,MD11S,1998/10～2000/12,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265871,MC21SNK-qq-e-f1-546,MC21SNK-qq-e-d-546,4511478252205,MC21SNK,TANABE,SUSTEC NF210,1台分,2.3/2.3,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MD12S,2000/12～2001/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265873,MC21SNK-qq-e-f1-544,MC21SNK-qq-e-d-544,4511478252205,MC21SNK,TANABE,SUSTEC NF210,1台分,2.3/2.3,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MD21S,1998/10～2000/12,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265875,MC21SNK-qq-e-f1-545,MC21SNK-qq-e-d-545,4511478252205,MC21SNK,TANABE,SUSTEC NF210,1台分,2.3/2.3,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MD22S,2000/12～2002/09,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265877,MC21SNK-qq-e-f1-543,MC21SNK-qq-e-d-543,4511478252205,MC21SNK,TANABE,SUSTEC NF210,1台分,2.3/2.3,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ21S,2003/10～2004/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265868,MH21SNK-qq-e-f1-541,MH21SNK-qq-e-d-541,4511478186883,MH21SNK,TANABE,SUSTEC NF210,1台分,2.6/2.2,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ21S,2003/10～2004/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265869,MH21S4WDNK-qq-e-f1-548,MH21S4WDNK-qq-e-d-548,4511478187620,MH21S4WDNK,TANABE,SUSTEC NF210,1台分,2.6/2.7,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ21S,2004/12～2007/04,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265880,MH21S4WDNK-qq-e-f1-549,MH21S4WDNK-qq-e-d-549,4511478187620,MH21S4WDNK,TANABE,SUSTEC NF210,1台分,2.6/2.7,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ21S,2004/12～2007/04,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265881,MH21SMCNK-qq-e-f1-540,MH21SMCNK-qq-e-d-540,4511478189112,MH21SMCNK,TANABE,SUSTEC NF210,1台分,2.6/2.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ22S,2007/05～2008/09,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265883,MH21S4WDNK-qq-e-f1-547,MH21S4WDNK-qq-e-d-547,4511478187620,MH21S4WDNK,TANABE,SUSTEC NF210,1台分,2.6/2.7,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ22S,2007/05～2008/09,FF(4WD装着可),660,ターボ(NA装着可),,データなし,13760,,265884,MH21SMCNK-qq-e-f1-539,MH21SMCNK-qq-e-d-539,4511478189112,MH21SMCNK,TANABE,SUSTEC NF210,1台分,2.6/2.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ23S,2008/09～2012/10,4WD,660,NA,,データなし,13760,,265887,MH23S4WDNK-qq-e-f1-80k,MH23S4WDNK-qq-e-d-80k,4511478253707,MH23S4WDNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,AZワゴン,MJ23S,2008/09～2012/10,FF,660,NA,,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,265886,MH23SNK-qq-e-f1-538,MH23SNK-qq-e-d-538,4511478253523,MH23SNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,なし/25,XG,装着時スプリング方向指定有り,,23000,29100,,
マツダ,CX-3,DK5AW,2015/02～2017/07,4WD,1500,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-20～-30mm,22580,,265903,DK5AWNK-qq-e-f1-550,DK5AWNK-qq-e-d-550,4511478255701,DK5AWNK,TANABE,SUSTEC NF210,1台分,2.7/4.0,20/なし,XDツーリングLパッケージ,,,38000,38200,,
マツダ,CX-3,DK5FW,2015/02～2017/07,FF,1500,ディーゼルターボ,,Fr：-20～-30mm<br>Rr：-25～-35mm,22580,,265895,DK5FWNK-qq-e-f1-551,DK5FWNK-qq-e-d-551,4511478255749,DK5FWNK,TANABE,SUSTEC NF210,1台分,2.8/2.9,15/なし,XDツーリングLパッケージ,,,38000,38200,,
マツダ,CX-3,DK8FW,2018/05～,FF,1800,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-30～-40mm,22580,,265909,DK5FWNK-qq-e-f1-83k,DK5FWNK-qq-e-d-83k,4511478255749,DK5FWNK,TANABE,SUSTEC NF210,1台分,2.7/2.9,20/なし,XD,,,38000,38200,,
マツダ,CX-3,DKEFW,2017/07～,FF,2000,NA,,Fr：-20～-30mm<br>Rr：-15～-25mm,23710,,265901,DKEFWNK-qq-e-f1-84k,DKEFWNK-qq-e-d-84k,4511478256876,DKEFWNK,TANABE,SUSTEC NF210,1台分,2.6/2.7,純正バンプカット不要,20S,,,40000,39400,,
マツダ,CX-5,KE2AW,2012/02～2017/02,4WD,2200,ディーゼルターボ,純正17インチ車,Fr：-15～-25mm<br>Rr：-30～-40mm,22580,,265893,KE2AWNK-qq-e-f1-552,KE2AWNK-qq-e-d-552,4511478254797,KE2AWNK,TANABE,SUSTEC NF210,1台分,2.7/3.6,純正バンプカット不要,XDLパッケージ(MC前),,,38000,38200,,
マツダ,CX-5,KE2AW,2012/02～2017/02,4WD,2200,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-30～-40mm,22580,,265892,KE2AWNK-qq-e-f1-558,KE2AWNK-qq-e-d-558,4511478254797,KE2AWNK,TANABE,SUSTEC NF210,1台分,2.7/3.6,純正バンプカット不要,XDLパッケージ(MC前),,,38000,38200,,
マツダ,CX-5,KE2FW,2012/02～2015/01,FF,2200,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-20～-30mm,22580,,265906,KE2AWNK-qq-e-f1-555,KE2AWNK-qq-e-d-555,4511478254797,KE2AWNK,TANABE,SUSTEC NF210,1台分,2.7/3.6,純正バンプカット不要,XD(MC前),,,38000,38200,,
マツダ,CX-5,KE2FW,2015/01～2017/02,FF,2200,ディーゼルターボ,,Fr：-20～-30mm<br>Rr：-25～-35mm,22580,,265907,KE2AWNK-qq-e-f1-554,KE2AWNK-qq-e-d-554,4511478254797,KE2AWNK,TANABE,SUSTEC NF210,1台分,2.7/3.6,純正バンプカット不要,XDLパッケージ(MC後),,,38000,38200,,
マツダ,CX-5,KE5AW,2013/10～2017/02,4WD,2500,NA,,Fr：-30～-40mm<br>Rr：-30～-40mm,22580,,265889,KEEFWNK-qq-e-f1-557,KEEFWNK-qq-e-d-557,4511478254780,KEEFWNK,TANABE,SUSTEC NF210,1台分,2.4/3.6,15/なし,25SLパッケージ(MC後),,,38000,38200,,
マツダ,CX-5,KE5FW,2013/10～2017/02,FF,2500,NA,,データなし,22580,,265905,KEEFWNK-qq-e-f1-556,KEEFWNK-qq-e-d-556,4511478254780,KEEFWNK,TANABE,SUSTEC NF210,1台分,2.4/3.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,38000,38200,,
マツダ,CX-5,KEEFW,2012/02～2017/02,FF,2000,NA,ガソリン車,Fr：-20～-30mm<br>Rr：-20～-30mm,22580,,265904,KEEFWNK-qq-e-f1-553,KEEFWNK-qq-e-d-553,4511478254780,KEEFWNK,TANABE,SUSTEC NF210,1台分,2.4/3.6,純正バンプカット不要,20S,,,38000,38200,,
マツダ,CX-5,LDA-KF2P,2017/02～,4WD,2200,ディーゼルターボ,,Fr：-25～-35mm<br>Rr：-35～-45mm,22580,,265899,KF2PNK-qq-e-f1-224k,KF2PNK-qq-e-d-224k,4511478256333,KF2PNK,TANABE,SUSTEC NF210,1台分,2.9/3.6,15/なし,XDLパッケージ,,,38000,38200,,
マツダ,CX-5,LDA-KF2P,2017/02～,FF,2200,ディーゼルターボ,,Fr：-25～-35mm<br>Rr：-35～-45mm,22580,,265897,KF2PNK-qq-e-f1-85k,KF2PNK-qq-e-d-85k,4511478256333,KF2PNK,TANABE,SUSTEC NF210,1台分,2.9/3.6,15/なし,XDLパッケージ,,,38000,38200,,
マツダ,CX-8,KG2P,2017/12～,4WD,2200,ディーゼルターボ,,Fr：-25～-35mm<br>Rr：-30～-40mm,22580,,265911,KG2PNK-qq-e-f1-86k,KG2PNK-qq-e-d-86k,4511478256586,KG2PNK,TANABE,SUSTEC NF210,1台分,3.0/5.9,15/なし,XD/Lパッケージ,,,38000,38200,,
マツダ,MAZDA2,DJLFS,2019/09～,FF,1500,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,17948,,265912,DJLFSNK-qq-e-f1-89k,DJLFSNK-qq-e-d-89k,4511478257484,DJLFSNK,TANABE,SUSTEC NF210,1台分,1.9/2.5,15/なし,15S,,,30000,33300,,
マツダ,MAZDA3 ファストバック,BPFP,2019/05～,FF,2000,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,17948,,265914,BPFPNK-qq-e-f1-90k,BPFPNK-qq-e-d-90k,4511478257132,BPFPNK,TANABE,SUSTEC NF210,1台分,2.4/4.1,純正バンプカット不要,20Sバーガンディセレクション,,,30000,33300,,
マツダ,MPV,LY3P,2006/02～2016/03,FF(4WD取付不可),2300,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,21450,,265916,LY3PNK-qq-e-f1-560,LY3PNK-qq-e-d-560,4511478189754,LY3PNK,TANABE,SUSTEC NF210,1台分,2.9/6.2,20/なし,23C,,,36000,37000,,
マツダ,MPV,LY3P,2006/03～2010/07,FF(4WD取付不可),2300,ターボ,,Fr：-25～-35mm<br>Rr：-20～-30mm,21450,,265915,LY3PNK-qq-e-f1-559,LY3PNK-qq-e-d-559,4511478189754,LY3PNK,TANABE,SUSTEC NF210,1台分,2.9/6.2,20/なし,23T,,,36000,37000,,
マツダ,アクセラ,BLEFP,2009/06～2011/09,FF,2000,NA,,Fr：-20～-30mm<br>Rr：-20～-30mm,16752,,265787,BLEFPNK-qq-e-f1-562,BLEFPNK-qq-e-d-562,4511478254186,BLEFPNK,TANABE,SUSTEC NF210,1台分,2.6/2.0,20/なし,20E,,,28000,32100,,
マツダ,アクセラ,BM2FP,2015/12～,FF,2200,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-25～-35mm,16752,,265789,BM2FPNK-qq-e-f1-101k,BM2FPNK-qq-e-d-101k,4511478256487,BM2FPNK,TANABE,SUSTEC NF210,1台分,2.7/2.6,15/なし,XD(MC後),,,28000,32100,,
マツダ,アクセラ,BM5AP,2013/11～2016/06,4WD,1500,NA,2016/07以降ウィンカー高さ不足の為不可,Fr：-20～-30mm<br>Rr：-25～-35mm,19145,,265786,GJ5FWNK-qq-e-f1-581,GJ5FWNK-qq-e-d-581,4511478255022,GJ5FWNK,TANABE,SUSTEC NF210,1台分,2.5/3.4,15/なし,15C,,,32000,34600,,
マツダ,アクセラ,BM5FP,2013/11～2016/06,FF,1500,NA,2016/07以降ウィンカー高さ不足の為適合不可,Fr：-10～-20mm<br>Rr：-15～-25mm,16752,,265788,BM5FPNK-qq-e-f1-561,BM5FPNK-qq-e-d-561,4511478255503,BM5FPNK,TANABE,SUSTEC NF210,1台分,2.3/2.6,純正バンプカット不要,15C,,,28000,32100,,
マツダ,アクセラスポーツ,BM5FS,2013/11～2016/07,FF,1500,NA,2016/07以降ウィンカー高さ不足の為適合不可,Fr：-20～-30mm<br>Rr：-20～-30mm,16752,,265785,BM5FPNK-qq-e-f1-563,BM5FPNK-qq-e-d-563,4511478255503,BM5FPNK,TANABE,SUSTEC NF210,1台分,2.3/2.6,純正バンプカット不要,15C,,,28000,32100,,
マツダ,アクセラスポーツ,BMEFS,2013/11～2016/07,FF,2000,NA,2016/07以降ウィンカー高さ不足の為適合不可,Fr：-15～-25mm<br>Rr：-20～-30mm,16752,,265782,BMEFSNK-qq-e-f1-565,BMEFSNK-qq-e-d-565,4511478255350,BMEFSNK,TANABE,SUSTEC NF210,1台分,2.3/2.6,,20Sツーリング,,,28000,32100,,
マツダ,アクセラハイブリッド,BYEFP,2013/11～2016/06,FF,2000,ハイブリッド,2016/07以降ウィンカー高さ不足の為適合不可,Fr：-20～-30mm<br>Rr：-30～-40mm,16752,,265784,BYEFPNK-qq-e-f1-566,BYEFPNK-qq-e-d-566,4511478255886,BYEFPNK,TANABE,SUSTEC NF210,1台分,2.3/3.4,15/なし,ハイブリッド-C,,,28000,32100,,
マツダ,アテンザ,GH5AP,2008/01～2012/11,4WD,2500,NA,,データなし,19145,,265798,GH5FWNK-qq-e-f1-571,GH5FWNK-qq-e-d-571,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザ,GH5FP,2008/01～2012/11,FF,2500,NA,,データなし,19145,,265799,GH5FWNK-qq-e-f1-570,GH5FWNK-qq-e-d-570,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザ,GH5FS,2008/01～2012/11,FF,2500,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,19145,,265800,GH5FWNK-qq-e-f1-573,GH5FWNK-qq-e-d-573,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,25Z,,,32000,34600,,
マツダ,アテンザ,GHEFP,2008/01～2012/11,FF,2000,NA,,データなし,19145,,265802,GH5FWNK-qq-e-f1-569,GH5FWNK-qq-e-d-569,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザ,GJ2AP,2012/11～,4WD,2200,ディーゼルターボ,,データなし,20884,,265804,GJ2FPNK-qq-e-f1-572,GJ2FPNK-qq-e-d-572,4511478254988,GJ2FPNK,TANABE,SUSTEC NF210,1台分,2.6/3.3,15/なし,現車未確認,未計測の為、車高データなし,,35000,36400,,
マツダ,アテンザ,GJ2FP,2012/11～,FF,2200,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-15～-25mm,20884,,265805,GJ2FPNK-qq-e-f1-567,GJ2FPNK-qq-e-d-567,4511478254988,GJ2FPNK,TANABE,SUSTEC NF210,1台分,2.6/3.3,15/なし,XD,,,35000,36400,,
マツダ,アテンザ,GJ5FP,2012/11～,FF,2500,NA,,Fr：-15～-25mm<br>Rr：-20～-30mm,20884,,265807,GJ5FPNK-qq-e-f1-568,GJ5FPNK-qq-e-d-568,4511478254995,GJ5FPNK,TANABE,SUSTEC NF210,1台分,2.5/3.3,15/なし,25SLパッケージ,,,35000,36400,,
マツダ,アテンザ,GJEFP,2012/11～,FF,2000,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,20884,,265806,GJ5FPNK-qq-e-f1-574,GJ5FPNK-qq-e-d-574,4511478254995,GJ5FPNK,TANABE,SUSTEC NF210,1台分,2.5/3.4,15/なし,20S,,,35000,36400,,
マツダ,アテンザスポーツ,GH5AS,2008/01～2012/11,4WD,2500,NA,,データなし,19145,,265803,GH5FWNK-qq-e-f1-576,GH5FWNK-qq-e-d-576,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザスポーツ,GHEFS,2008/01～2012/11,FF,2000,NA,,データなし,19145,,265801,GH5FWNK-qq-e-f1-575,GH5FWNK-qq-e-d-575,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザスポーツワゴン,GH5AW,2008/01～2012/11,4WD,2500,NA,,Fr：-40～-50mm<br>Rr：-50～-60mm,19145,,265790,GH5FWNK-qq-e-f1-577,GH5FWNK-qq-e-d-577,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,25C,,,32000,34600,,
マツダ,アテンザスポーツワゴン,GH5FW,2008/01～2012/11,FF,2500,NA,,Fr：-30～-40mm<br>Rr：-25～-35mm,19145,,265791,GH5FWNK-qq-e-f1-578,GH5FWNK-qq-e-d-578,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,25S,,,32000,34600,,
マツダ,アテンザスポーツワゴン,GHEFW,2008/01～2012/11,FF,2000,NA,,データなし,19145,,265792,GH5FWNK-qq-e-f1-579,GH5FWNK-qq-e-d-579,4511478253462,GH5FWNK,TANABE,SUSTEC NF210,1台分,4.5/4.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザワゴン,GJ2AW,2015/01～,4WD,2200,ディーゼルターボ,,Fr：-30～-40mm<br>Rr：-30～-40mm,19145,,265795,GJ2FWNK-qq-e-f1-582,GJ2FWNK-qq-e-d-582,4511478254971,GJ2FWNK,TANABE,SUSTEC NF210,1台分,2.7/3.3,15/なし,XD(M/C後),,,32000,34600,,
マツダ,アテンザワゴン,GJ2FW,2012/11～2015/01,FF,2200,ディーゼルターボ,,Fr：-20～-30mm<br>Rr：-15～-25mm,19145,,265797,GJ2FWNK-qq-e-f1-585,GJ2FWNK-qq-e-d-585,4511478254971,GJ2FWNK,TANABE,SUSTEC NF210,1台分,2.7/3.3,15/なし,XD,,,32000,34600,,
マツダ,アテンザワゴン,GJ2FW,2015/01～,FF,2200,ディーゼルターボ,,Fr：-25～-35mm<br>Rr：-20～-30mm,19145,,265796,GJ2FWNK-qq-e-f1-580,GJ2FWNK-qq-e-d-580,4511478254971,GJ2FWNK,TANABE,SUSTEC NF210,1台分,2.7/3.3,15/なし,XD(M/C後),,,32000,34600,,
マツダ,アテンザワゴン,GJ5AW,2012/11～,4WD,2500,NA,,データなし,19145,,265793,GJ5FWNK-qq-e-f1-584,GJ5FWNK-qq-e-d-584,4511478255022,GJ5FWNK,TANABE,SUSTEC NF210,1台分,2.7/3.3,15/なし,現車未確認,未計測の為、車高データなし,,32000,34600,,
マツダ,アテンザワゴン,GJ5FW,2012/11～,FF,2500,NA,MC後装着可,Fr：-25～-35mm<br>Rr：-20～-30mm,19145,,265794,GJ5FWNK-qq-e-f1-583,GJ5FWNK-qq-e-d-583,4511478255022,GJ5FWNK,TANABE,SUSTEC NF210,1台分,2.5/3.3,15/なし,25SLパッケージ(MC前),,,32000,34600,,
