自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ホンダ,インテグラタイプR,DC2/DB8,H10/2～H13/7,1800,98スペック,フロント,14578,,281125,TYPER-EP270-qq-e-5636k,TYPER-EP270-qq-e-d-5636k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,インテグラタイプR,DC2/DB8,H10/2～H13/7,1800,98スペック,リア,14578,,281290,TYPER-EP312-qq-e-8237k,TYPER-EP312-qq-e-d-8237k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,インテグラタイプR,DC2/DB8,H7/9～H10/2,1800,,フロント,14578,,281268,TYPER-EP307-qq-e-5634k,TYPER-EP307-qq-e-d-5634k,4515693343076,EP307,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,インテグラタイプR,DC2/DB8,H7/9～H10/2,1800,,リア,14578,,280926,TYPER-EP210-qq-e-8235k,TYPER-EP210-qq-e-d-8235k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,インテグラタイプR,DC5,H13/7～,2000,,フロント,14578,,281570,TYPER-EP400-qq-e-5637k,TYPER-EP400-qq-e-d-5637k,4515693344004,EP400,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,インテグラタイプR,DC5,H13/7～,2000,,リア,14578,,281291,TYPER-EP312-qq-e-8238k,TYPER-EP312-qq-e-d-8238k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,エアウェイブ,GJ1/GJ2,H17/4～H22/8,1500,,フロント,14578,,281155,TYPER-EP280-qq-e-5640k,TYPER-EP280-qq-e-d-5640k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,エディックス,BE1,H16/7～H21/8,1700,,フロント,14578,,281156,TYPER-EP280-qq-e-5646k,TYPER-EP280-qq-e-d-5646k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,オデッセイ,RA1/RA2/RA3/RA4/RA5,H6/10～H11/12,2200～,,フロント,14578,,281129,TYPER-EP270-qq-e-5652k,TYPER-EP270-qq-e-d-5652k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,オデッセイ,RA6/RA7/RA8/RA9,H11/12～H15/10,2300～3000,,フロント,14578,,281439,TYPER-EP368-qq-e-5653k,TYPER-EP368-qq-e-d-5653k,4515693343687,EP368,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,オデッセイアブソルート,RB1/RB2,H15/10～H20/10,2400～,,フロント,14578,,281440,TYPER-EP368-qq-e-5654k,TYPER-EP368-qq-e-d-5654k,4515693343687,EP368,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,オデッセイアブソルート,RB3/RB4,H20/10～H25/11,2400,,フロント,14578,,281441,TYPER-EP368-qq-e-5655k,TYPER-EP368-qq-e-d-5655k,4515693343687,EP368,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,オルティア,EL1/EL2/EL3,H8/2～H14/1,1800～2000,,フロント,14578,,281270,TYPER-EP307-qq-e-5656k,TYPER-EP307-qq-e-d-5656k,4515693343076,EP307,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,グレイス,GM4/GM5/GM6/GM9,H26/12～,1500,,フロント,14578,,281703,TYPER-EP473-qq-e-5657k,TYPER-EP473-qq-e-d-5657k,4515693344738,EP473,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,クロスロード,RT1/RT2/RT3/RT4,H19/2～H22/8,1800～2000,,フロント,14578,,281442,TYPER-EP368-qq-e-5658k,TYPER-EP368-qq-e-d-5658k,4515693343687,EP368,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,コンチェルト,MA2,S63/6～H4/10,1600,4輪ディスク,リア,14578,,280939,TYPER-EP210-qq-e-8267k,TYPER-EP210-qq-e-d-8267k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,EF3,S62/9～H3/9,1600,Si・4輪ディスク,リア,14578,,280932,TYPER-EP210-qq-e-8250k,TYPER-EP210-qq-e-d-8250k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,EF9,H1/8～H3/9,1600,V-TEC,リア,14578,,280933,TYPER-EP210-qq-e-8251k,TYPER-EP210-qq-e-d-8251k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,EG4/EG8/EG5,H3/9～H7/9,1300～1500,EG4/8(VTi・ABS付)/EG5(ABS付),フロント,14578,,281159,TYPER-EP280-qq-e-5663k,TYPER-EP280-qq-e-d-5663k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,EG4/EG8/EG5,H3/9～H7/9,1300～1500,EG4/8(VTi・ABS付)/EG5(ABS付),リア,14578,,280935,TYPER-EP210-qq-e-8253k,TYPER-EP210-qq-e-d-8253k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,EG5,H3/9～H7/9,1300～1500,ABS無,リア,14578,,280934,TYPER-EP210-qq-e-8252k,TYPER-EP210-qq-e-d-8252k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,EK3/EK5,H7/9～H12/9,1500～1600,EK3(4ドア・No.3200000～)/EK5(4ドア・RTi),フロント,14578,,281163,TYPER-EP280-qq-e-5667k,TYPER-EP280-qq-e-d-5667k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,ES3,H12/9～H15/9,1700,,フロント,14578,,281165,TYPER-EP280-qq-e-5670k,TYPER-EP280-qq-e-d-5670k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,ES3,H12/9～H15/9,1700,,リア,14578,,281296,TYPER-EP312-qq-e-8258k,TYPER-EP312-qq-e-d-8258k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,FD1,H17/9～H24/6,1800,,リア,14578,,281298,TYPER-EP312-qq-e-8260k,TYPER-EP312-qq-e-d-8260k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック,FD2,H18/4～H24/6,2000,,リア,14578,,281299,TYPER-EP312-qq-e-8261k,TYPER-EP312-qq-e-d-8261k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック/シビックフェリオ,EG6/EG9,H3/9～H7/9,1600,,フロント,14578,,281160,TYPER-EP280-qq-e-5664k,TYPER-EP280-qq-e-d-5664k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック/シビックフェリオ,EG6/EG9,H3/9～H7/9,1600,,リア,14578,,280936,TYPER-EP210-qq-e-8254k,TYPER-EP210-qq-e-d-8254k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック/シビックフェリオ,EK4/EK3,H7/9～H12/9,1600,EK4(3/4ドア)/EK3(フェリオ・Vi-RS),フロント,14578,,281164,TYPER-EP280-qq-e-5668k,TYPER-EP280-qq-e-d-5668k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック/シビックフェリオ,EK4/EK3,H7/9～H12/9,1600,EK4(3/4ドア)/EK3(フェリオ・Vi-RS),リア,14578,,280938,TYPER-EP210-qq-e-8256k,TYPER-EP210-qq-e-d-8256k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビック/シビックフェリオ,ES1/ES2/ES3/EU3/EU4/ET2,H15/9～H17/9,1500～1700,リアドラム,フロント,14578,,285018,TYPER-EP280-qq-e-8502k,出さない,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビック/シビックフェリオ,ES3/EU3,H15/9～H17/9,2000,4輪ディスク,フロント,14578,,287789,TYPER-EP280-qq-e-8503k,出さない,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビック/シビックフェリオ,ES3/EU3,H15/9～H17/9,2000,4輪ディスク,リア,14578,,283197,TYPER-EP312-qq-e-9130k,出さない,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビック/シビックフェリオ,EU1/EU2/EU3/EU4/ES2/EN2,H12/9～H15/9,1500～1700,,フロント,14578,,285952,TYPER-EP280-qq-e-8501k,出さない,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,4輪ディスク,フロント,14578,,281162,TYPER-EP280-qq-e-5666k,TYPER-EP280-qq-e-d-5666k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,4輪ディスク,リア,14578,,280937,TYPER-EP210-qq-e-8255k,TYPER-EP210-qq-e-d-8255k,4515693342109,EP210,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,リアドラム,フロント,14578,,281161,TYPER-EP280-qq-e-5665k,TYPER-EP280-qq-e-d-5665k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックセダン/シビックハッチバック,FC1/FK7,H29/9～,1500,,リア,14578,,289710,TYPER-EP524-qq-e-9131k,出さない,4515693345247,EP524,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビックタイプR,EK9,H9/8～H12/9,1600,,フロント,14578,,281131,TYPER-EP270-qq-e-5669k,TYPER-EP270-qq-e-d-5669k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,EK9,H9/8～H12/9,1600,,リア,14578,,281295,TYPER-EP312-qq-e-8257k,TYPER-EP312-qq-e-d-8257k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,EP3,H14/1～H17/9,2000,,フロント,14578,,281574,TYPER-EP406-qq-e-5671k,TYPER-EP406-qq-e-d-5671k,4515693344066,EP406,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,EP3,H14/1～H17/9,2000,,リア,14578,,281297,TYPER-EP312-qq-e-8259k,TYPER-EP312-qq-e-d-8259k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,FD2,H19/3～H24/6,2000,,フロント,14578,,281668,TYPER-EP450-qq-e-5672k,TYPER-EP450-qq-e-d-5672k,4515693344509,EP450,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,FD2,H19/3～H24/6,2000,,リア,14578,,281300,TYPER-EP312-qq-e-8262k,TYPER-EP312-qq-e-d-8262k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,FK2,H27/10～H28/6,2000,,フロント,14578,,281406,TYPER-EP357-qq-e-5674k,TYPER-EP357-qq-e-d-5674k,4515693343571,EP357,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,FK2,H27/10～H28/6,2000,,リア,14578,,281753,TYPER-EP517-qq-e-8263k,TYPER-EP517-qq-e-d-8263k,4515693345179,EP517,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,FK8,H29/9～,2000,,フロント,14578,,281407,TYPER-EP357-qq-e-5675k,TYPER-EP357-qq-e-d-5675k,4515693343571,EP357,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプR,FK8,H29/9～,2000,,リア,14578,,281754,TYPER-EP524-qq-e-8264k,TYPER-EP524-qq-e-d-8264k,4515693345247,EP524,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックタイプRユーロ,FN2,H21/11～H24/6,2000,,フロント,14578,,281575,TYPER-EP406-qq-e-5673k,TYPER-EP406-qq-e-d-5673k,4515693344066,EP406,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,シビックハイブリッド,FD3,H17/11～H22/10,1300,MX/MXB,フロント,14578,,288723,TYPER-EP280-qq-e-8504k,出さない,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビックハイブリッド,FD3,H17/11～H22/10,1300,MXST,フロント,14578,,283195,TYPER-EP280-qq-e-8505k,出さない,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビックハイブリッド,FD3,H17/11～H22/10,1300,MXST,リア,14578,,283198,TYPER-EP312-qq-e-9132k,出さない,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シビックフェリオ,EH1,H3/9～H7/9,1500～1600,RT-Si,フロント,14578,,282256,TYPER-EP280-qq-e-8500k,出さない,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
ホンダ,シャトル,GK8/GK9/GP7/GP8,H27/5～,1500,,フロント,14578,,281705,TYPER-EP473-qq-e-5676k,TYPER-EP473-qq-e-d-5676k,4515693344738,EP473,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,ステップワゴン,RF1/RF2,H8/5～H13/4,2000～,,フロント,14578,,281132,TYPER-EP270-qq-e-5677k,TYPER-EP270-qq-e-d-5677k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,ステップワゴン,RF3/RF4,H13/4～H15/6,2000～,,フロント,14578,,281133,TYPER-EP270-qq-e-5678k,TYPER-EP270-qq-e-d-5678k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,ステップワゴン,RF3/RF4/RF5/RF6/RF7/RF8,H15/6～,2000～2400,,フロント,14578,,281134,TYPER-EP270-qq-e-5679k,TYPER-EP270-qq-e-d-5679k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,ストリーム,RN1/RN2,H12/10～H15/9,1700～,リアドラム,フロント,14578,,281166,TYPER-EP280-qq-e-5680k,TYPER-EP280-qq-e-d-5680k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,ストリーム,RN1/RN2,H15/9～H18/7,1700～,RN1(アブソルート除く),フロント,14578,,281167,TYPER-EP280-qq-e-5681k,TYPER-EP280-qq-e-d-5681k,4515693342802,EP280,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,セイバー,UA1,H7/2～H10/10,2000～,,リア,14578,,281301,TYPER-EP312-qq-e-8265k,TYPER-EP312-qq-e-d-8265k,4515693343120,EP312,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
ホンダ,セイバー,UA2/UA3,H7/2～H10/10,2500～3200,,フロント,14578,,281135,TYPER-EP270-qq-e-5682k,TYPER-EP270-qq-e-d-5682k,4515693342703,EP270,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
