自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア2POTキャリパー,リア,18766,,272872,MX72P-EP231-qq-e-9299k,MX72P-EP231-qq-e-d-9299k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H11/9～H12/8,2000,STIバージョン6・フロント2POT/リア2POTキャリパー,リア,18766,,272873,MX72P-EP231-qq-e-9302k,MX72P-EP231-qq-e-d-9302k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STiバージョン3・フロント4POTキャリパー,フロント,18766,,273097,MX72P-EP351-qq-e-4950k,MX72P-EP351-qq-e-d-4950k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア1POTキャリパー,フロント,18766,,273098,MX72P-EP351-qq-e-4951k,MX72P-EP351-qq-e-d-4951k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア2POTキャリパー,フロント,18766,,273099,MX72P-EP351-qq-e-4952k,MX72P-EP351-qq-e-d-4952k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア2POTキャリパー,リア,18766,,272871,MX72P-EP231-qq-e-9298k,MX72P-EP231-qq-e-d-9298k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,WRX・SRX・フロント2POT/リア1POTキャリパー,リア,18766,,273148,MX72P-EP355-qq-e-9301k,MX72P-EP355-qq-e-d-9301k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GDA/GD9/GGA/GG9,H12/8～H14/11,2000,GDA(NB-R除く),フロント,18766,,273256,MX72P-EP386-qq-e-4955k,MX72P-EP386-qq-e-d-4955k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GDA/GD9/GGA/GG9,H12/8～H14/11,2000,GDA(NB-R除く),リア,18766,,273149,MX72P-EP355-qq-e-9303k,MX72P-EP355-qq-e-d-9303k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサXV,GH2/GH3/GH6/GH7/GH8,H22/6～,1500～2000,XV含む,フロント,18766,,273261,MX72P-EP386-qq-e-4974k,MX72P-EP386-qq-e-d-4974k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサXV,GH2/GH3/GH6/GH7/GH8,H22/6～,1500～2000,XV含む,リア,18766,,273370,MX72P-EP418-qq-e-9320k,MX72P-EP418-qq-e-d-9320k,4515693324181,EP418,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,フロント,18766,,273104,MX72P-EP351-qq-e-4960k,MX72P-EP351-qq-e-d-4960k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,リア,18766,,272876,MX72P-EP231-qq-e-9307k,MX72P-EP231-qq-e-d-9307k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,フロント,18766,,273105,MX72P-EP351-qq-e-4963k,MX72P-EP351-qq-e-d-4963k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,リア,18766,,272877,MX72P-EP231-qq-e-9310k,MX72P-EP231-qq-e-d-9310k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),フロント,18766,,273103,MX72P-EP351-qq-e-4958k,MX72P-EP351-qq-e-d-4958k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),リア,18766,,272875,MX72P-EP231-qq-e-9306k,MX72P-EP231-qq-e-d-9306k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサG4,GJ2/GJ3,H23/12～,1600,,リア,18766,,273373,MX72P-EP418-qq-e-9323k,MX72P-EP418-qq-e-d-9323k,4515693324181,EP418,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,フロント,18766,,273263,MX72P-EP386-qq-e-4976k,MX72P-EP386-qq-e-d-4976k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,リア,18766,,273374,MX72P-EP418-qq-e-9324k,MX72P-EP418-qq-e-d-9324k,4515693324181,EP418,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,フロント,18766,,273102,MX72P-EP351-qq-e-4956k,MX72P-EP351-qq-e-d-4956k,4515693323511,EP351,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,リア,18766,,272874,MX72P-EP231-qq-e-9304k,MX72P-EP231-qq-e-d-9304k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,フロント,18766,,273173,MX72P-EP357-qq-e-4957k,MX72P-EP357-qq-e-d-4957k,4515693323573,EP357,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,リア,18766,,273004,MX72P-EP291-qq-e-9305k,MX72P-EP291-qq-e-d-9305k,4515693322910,EP291,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX STI,GDB,H18/11～H19/6,2000,スペックC タイプRA-R,フロント,27718,,273488,MX72P-RCP112-qq-e-4965k,MX72P-RCP112-qq-e-d-4965k,4515693867145,RCP112,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,34000,69,28500
スバル,インプレッサWRX STI,GDB,H18/11～H19/6,2000,スペックC タイプRA-R,リア,18766,,273007,MX72P-EP291-qq-e-9311k,MX72P-EP291-qq-e-d-9311k,4515693322910,EP291,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX STI,GRB,H19/10～,2000,WRX STi・純正ブレンボキャリパー装着車,フロント,18766,,273176,MX72P-EP357-qq-e-4967k,MX72P-EP357-qq-e-d-4967k,4515693323573,EP357,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX STI,GRB,H19/10～,2000,WRX STi・純正ブレンボキャリパー装着車,リア,18766,,273008,MX72P-EP291-qq-e-9313k,MX72P-EP291-qq-e-d-9313k,4515693322910,EP291,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
スバル,インプレッサWRX STI,GRB,H22/1～,2000,R205,フロント,27718,,273489,MX72P-RCP112-qq-e-4971k,MX72P-RCP112-qq-e-d-4971k,4515693867145,RCP112,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,34000,69,28500
スバル,インプレッサWRX STI,GRB,H22/1～,2000,R205,リア,21359,,273498,MX72P-RCP141-qq-e-9317k,MX72P-RCP141-qq-e-d-9317k,,RCP141,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,69,22500
