自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
スバル,BRZ,ZC6,H24/4～,2000,R/RA,リア,16672,,274996,SSM-EP418-qq-e-8048k,SSM-EP418-qq-e-d-8048k,4515693024180,EP418,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,BRZ,ZC6,H24/4～,2000,S/R 17インチパフォーマンスパッケージ,フロント,16672,,274805,SSM-EP386-qq-e-3593k,SSM-EP386-qq-e-d-3593k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,BRZ,ZC6,H24/4～,2000,S/R 17インチパフォーマンスパッケージ,リア,16672,,275294,SSM-EP472-qq-e-8047k,SSM-EP472-qq-e-d-8047k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,BRZ,ZC6,H25/8～,2000,tSグレード,フロント,16672,,274653,SSM-EP357-qq-e-3595k,SSM-EP357-qq-e-d-3595k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,BRZ,ZC6,H25/8～,2000,tSグレード,リア,16672,,274326,SSM-EP291-qq-e-8049k,SSM-EP291-qq-e-d-8049k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,WRX S4,VAG,H26/8～,2000,,フロント,16672,,274966,SSM-EP417-qq-e-3591k,SSM-EP417-qq-e-d-3591k,4515693024173,EP417,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,WRX S4,VAG,H26/8～,2000,,リア,16672,,275456,SSM-EP500-qq-e-8045k,SSM-EP500-qq-e-d-8045k,4515693025002,EP500,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,WRX STI,VAB,H26/8～,2000,,フロント,16672,,274652,SSM-EP357-qq-e-3590k,SSM-EP357-qq-e-d-3590k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,WRX STI,VAB,H26/8～,2000,,リア,16672,,274325,SSM-EP291-qq-e-8044k,SSM-EP291-qq-e-d-8044k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,WRX STI,VAB,H29/6～,2000,D型～,フロント,27718,,275522,SSM-RCP112-qq-e-3592k,SSM-RCP112-qq-e-d-3592k,4515693848366,RCP112,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,34000,69,28500
スバル,WRX STI,VAB,H29/6～,2000,D型～,リア,21359,,275536,SSM-RCP188-qq-e-8046k,SSM-RCP188-qq-e-d-8046k,4515693871043,RCP188,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,26000,69,22500
スバル,XV,GP7/GPE,H24/10～,2000,,フロント,16672,,274804,SSM-EP386-qq-e-3589k,SSM-EP386-qq-e-d-3589k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,XV,GP7/GPE,H24/10～,2000,,リア,16672,,274995,SSM-EP418-qq-e-8043k,SSM-EP418-qq-e-d-8043k,4515693024180,EP418,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,アルシオーネ/アルシオーネSVX,CXD/CXW,H3/9～H8/11,3300,,フロント,16672,,273665,SSM-EP155-qq-e-3527k,SSM-EP155-qq-e-d-3527k,4515693021554,EP155,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,アルシオーネ/アルシオーネSVX,CXD/CXW,H3/9～H8/11,3300,,リア,16672,,273791,SSM-EP223-qq-e-7998k,SSM-EP223-qq-e-d-7998k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GD2/GD3,H16/6～H19/6,1500,,フロント,16672,,274952,SSM-EP411-qq-e-3566k,SSM-EP411-qq-e-d-3566k,4515693024111,EP411,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GDB,H14/11～H16/6,2000,純正ブレンボキャリパー装着車,フロント,16672,,274646,SSM-EP357-qq-e-3563k,SSM-EP357-qq-e-d-3563k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GDB,H14/11～H16/6,2000,純正ブレンボキャリパー装着車,リア,16672,,274318,SSM-EP291-qq-e-8021k,SSM-EP291-qq-e-d-8021k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GDB,H16/6～H19/6,2000,純正ブレンボキャリパー装着車,フロント,16672,,274647,SSM-EP357-qq-e-3564k,SSM-EP357-qq-e-d-3564k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GDB,H16/6～H19/6,2000,純正ブレンボキャリパー装着車,リア,16672,,274319,SSM-EP291-qq-e-8022k,SSM-EP291-qq-e-d-8022k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GH2/GH3,H19/6～,1500,GH2(FF)/GH3(AWD),フロント,16672,,274954,SSM-EP411-qq-e-3570k,SSM-EP411-qq-e-d-3570k,4515693024111,EP411,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GH7/GH8,H19/6～,2000,AWD,フロント,16672,,274796,SSM-EP386-qq-e-3571k,SSM-EP386-qq-e-d-3571k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GH7/GH8,H19/6～,2000,AWD,リア,16672,,274985,SSM-EP418-qq-e-8026k,SSM-EP418-qq-e-d-8026k,4515693024180,EP418,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GRF,H21/2～,2500,ブレンボキャリパー装着車,フロント,16672,,274649,SSM-EP357-qq-e-3575k,SSM-EP357-qq-e-d-3575k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GRF,H21/2～,2500,ブレンボキャリパー装着車,リア,16672,,274322,SSM-EP291-qq-e-8029k,SSM-EP291-qq-e-d-8029k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GRF,H21/2～,2500,ブレンボキャリパー非装着車,フロント,16672,,274964,SSM-EP417-qq-e-3576k,SSM-EP417-qq-e-d-3576k,4515693024173,EP417,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GRF,H21/2～,2500,ブレンボキャリパー非装着車,リア,16672,,275292,SSM-EP472-qq-e-8030k,SSM-EP472-qq-e-d-8030k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GVB/GVF,H22/6～,2000～2500,ブレンボ装着車,フロント,16672,,274650,SSM-EP357-qq-e-3578k,SSM-EP357-qq-e-d-3578k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GVB/GVF,H22/6～,2000～2500,ブレンボ装着車,リア,16672,,274323,SSM-EP291-qq-e-8032k,SSM-EP291-qq-e-d-8032k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GVF,H22/6～,2500,ブレンボ非装着車,フロント,16672,,274965,SSM-EP417-qq-e-3579k,SSM-EP417-qq-e-d-3579k,4515693024173,EP417,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ,GVF,H22/6～,2500,ブレンボ非装着車,リア,16672,,275293,SSM-EP472-qq-e-8033k,SSM-EP472-qq-e-d-8033k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア1POTキャリパー,フロント,16672,,274570,SSM-EP351-qq-e-3547k,SSM-EP351-qq-e-d-3547k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア1POTキャリパー,リア,16672,,274618,SSM-EP355-qq-e-8012k,SSM-EP355-qq-e-d-8012k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア2POTキャリパー,フロント,16672,,274569,SSM-EP351-qq-e-3546k,SSM-EP351-qq-e-d-3546k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア2POTキャリパー,リア,16672,,273856,SSM-EP231-qq-e-8011k,SSM-EP231-qq-e-d-8011k,4515693022315,EP231,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H11/9～H12/8,2000,STIバージョン6・フロント2POT/リア2POTキャリパー,フロント,16672,,274545,SSM-EP348-qq-e-3554k,SSM-EP348-qq-e-d-3554k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H11/9～H12/8,2000,STIバージョン6・フロント2POT/リア2POTキャリパー,リア,16672,,273857,SSM-EP231-qq-e-8014k,SSM-EP231-qq-e-d-8014k,4515693022315,EP231,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STIバージョン3・フロント2POTキャリパー,フロント,16672,,274542,SSM-EP348-qq-e-3541k,SSM-EP348-qq-e-d-3541k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STIバージョン3・フロント2POTキャリパー,リア,16672,,273799,SSM-EP223-qq-e-8006k,SSM-EP223-qq-e-d-8006k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STiバージョン3・フロント4POTキャリパー,フロント,16672,,274566,SSM-EP351-qq-e-3542k,SSM-EP351-qq-e-d-3542k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STiバージョン3・フロント4POTキャリパー,リア,16672,,273800,SSM-EP223-qq-e-8007k,SSM-EP223-qq-e-d-8007k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
